iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence
677,46.0274,939,0.04056,0.333333,0.0833333,0.153478,1.24494,0.336274,-0.00999083,1.65544,8.77915e-05,0.012911,0.278575,17160.9,0.459668,0.256377,-0.2,0.05,592.493,8.31898e+06,0.333493,0.030955,0.640307,0.0741831,-0.444459,0.939,0.12024,nan,nan,nan,nan,-0.0339164,-0.120198,-0.063,nan,-0.333483,0,-0.190261,-0.788285,nan,-0.93,1.46354,0.5388,-1.8296,-0.0472,2.94125
678,28.139,637.5,0.0447263,0.25,0.25,0.157024,1.22572,0.314529,-0.00984461,1.65374,8.77915e-05,0.0164413,0.278533,17230.4,0.471565,0.241592,-0.2,0.05,593.208,8.33126e+06,0.236498,0.0220786,0.434905,0.0503286,-0.302253,0.6375,0.0761667,nan,nan,nan,nan,-0.023107,-0.0833429,-0.0416617,nan,-0.226287,0,-0.130547,-0.528106,nan,-0.64675,0.9924,0.363667,-1.237,-0.0323333,1.84479
679,46.9902,944.667,0.0446626,0.25,0.125,0.153315,1.2431,0.284206,-0.0108259,1.65216,8.77915e-05,0.0131342,0.278517,17273.8,0.466258,0.245107,-0.2,0.05,593.92,8.34355e+06,0.347994,0.0373441,0.656083,0.0737733,-0.444132,0.944667,0.115056,nan,nan,nan,nan,-0.0331434,-0.118368,-0.0642898,nan,-0.335623,0,-0.189386,-0.760884,nan,-0.959667,1.47853,0.556889,-1.82356,-0.0484444,2.91667
680,35.855,949.231,0.0416735,0.458333,0.0833333,0.157404,1.23416,0.306849,-0.0097532,1.65093,8.77915e-05,0.0147195,0.278458,17316.6,0.465865,0.243741,-0.2,0.05,594.631,8.35584e+06,0.431547,0.0321658,0.669548,0.0672215,-0.448593,0.949231,0.103077,nan,nan,nan,nan,-0.0300072,-0.104808,-0.0575867,nan,-0.337143,0,-0.191438,-0.768986,nan,-0.930462,1.48044,0.484615,-1.83846,-0.0464615,2.32885
681,42.1875,912.533,0.0410827,0.5,0.125,0.158219,1.23246,0.314846,-0.00941804,1.64828,8.77915e-05,0.0118885,0.278429,17364.5,0.466978,0.240672,-0.2,0.05,595.34,8.36813e+06,0.356424,0.0290621,0.635574,0.0708836,-0.431229,0.912533,0.10618,nan,nan,nan,nan,-0.031038,-0.115068,-0.059687,nan,-0.321945,0,-0.188394,-0.737046,nan,-0.9198,1.42426,0.526667,-1.76107,-0.0436,2.65667
682,35.3736,837.5,0.0454522,0.416667,0.166667,0.153462,1.24002,0.346799,-0.0103498,1.64731,8.77915e-05,0.0119699,0.278395,17341.9,0.468996,0.239578,-0.2,0.05,596.05,8.38042e+06,0.312186,0.0267356,0.589082,0.062561,-0.398261,0.8375,0.103286,nan,nan,nan,nan,-0.0300974,-0.110697,-0.0561983,nan,-0.299318,0,-0.162574,-0.677677,nan,-0.840214,1.29205,0.494286,-1.62057,-0.04,2.28661
683,34.3804,910,0.0408118,0.583333,0.25,0.151915,1.24389,0.361706,-0.0109628,1.64536,8.77915e-05,0.0135076,0.278352,17320.6,0.466151,0.243292,-0.2,0.05,596.761,8.3927e+06,0.315283,0.0307099,0.632907,0.0659815,-0.433075,0.91,0.100755,nan,nan,nan,nan,-0.0285466,-0.101335,-0.0534085,nan,-0.322748,-0.0001,-0.187141,-0.736472,nan,-0.9102,1.41521,0.464,-1.757,-0.0408,2.355
684,37.8506,910.111,0.0423086,0.291667,0.0833333,0.152358,1.26167,0.300327,-0.0116715,1.64454,8.77915e-05,0.0162143,0.27836,16866,0.463628,0.264938,-0.2,0.05,597.491,8.40499e+06,0.374014,0.0310532,0.638547,0.0641024,-0.429642,0.910111,0.101056,nan,nan,nan,nan,-0.028285,-0.100452,-0.0564527,nan,-0.320242,0,-0.186519,-0.751893,nan,-0.89,1.41697,0.498667,-1.76667,-0.0437778,2.43194
685,40.3916,822.286,0.0435157,0.333333,0.25,0.15171,1.24479,0.300445,-0.0110675,1.64502,8.77915e-05,0.0147986,0.278375,16739.8,0.490548,0.243509,-0.2,0.05,598.226,8.41728e+06,0.319255,0.0250835,0.563995,0.0654017,-0.387385,0.822286,0.101543,nan,nan,nan,nan,-0.0288861,-0.103726,-0.0558617,nan,-0.290756,0,-0.167624,-0.666092,nan,-0.8145,1.26963,0.496286,-1.58829,-0.0461429,2.50536
686,41.6197,899.25,0.0422489,0.583333,0.0833333,0.154279,1.22943,0.358839,-0.00939869,1.64384,8.77915e-05,0.016128,0.278297,17281,0.471183,0.239886,-0.2,0.05,598.938,8.42957e+06,0.325631,0.0309412,0.618815,0.0681714,-0.425331,0.89925,0.104731,nan,nan,nan,nan,-0.0305412,-0.109115,-0.0592892,nan,-0.318531,0,-0.182904,-0.724661,nan,-0.9075,1.398,0.52475,-1.71875,-0.0455,2.63281
687,32.3714,723.105,0.0436407,0.375,0.416667,0.152809,1.22347,0.372812,-0.0100437,1.64012,8.77915e-05,0.0122736,0.278227,17049.6,0.472775,0.247946,-0.2,0.05,599.66,8.44186e+06,0.252535,0.0226716,0.491946,0.05553,-0.342911,0.723105,0.0870368,nan,nan,nan,nan,-0.0255408,-0.0901577,-0.0460704,nan,-0.254792,0,-0.15039,-0.58389,nan,-0.727737,1.12244,0.402737,-1.39621,-0.0388421,2.11711
688,30.7952,699.267,0.0427598,0.25,0.375,0.15482,1.25225,0.395731,-0.0107204,1.63735,8.77915e-05,0.0153897,0.278167,17221.1,0.470021,0.243524,-0.2,0.05,600.375,8.45414e+06,0.229652,0.0236039,0.471756,0.0552524,-0.331919,0.699267,0.08714,nan,nan,nan,nan,-0.0260148,-0.0910314,-0.0463593,nan,-0.248929,0,-0.142462,-0.579634,nan,-0.7248,1.07674,0.407467,-1.3544,-0.0364,2.07083
689,27.3219,695.444,0.0464374,0.416667,0.333333,0.151929,1.21757,0.344458,-0.0103701,1.6343,8.77915e-05,0.0128549,0.278114,17390.7,0.466079,0.240505,-0.2,0.05,601.083,8.46643e+06,0.279387,0.0246594,0.482128,0.0497105,-0.329085,0.695444,0.0793167,nan,nan,nan,nan,-0.0238556,-0.0842104,-0.0434498,nan,-0.248095,0,-0.13769,-0.561926,nan,-0.718667,1.07457,0.376,-1.334,-0.0356667,1.82153
690,37.8931,846.909,0.0429489,0.375,0.0833333,0.154143,1.2466,0.299124,-0.0114565,1.63294,8.77915e-05,0.0103437,0.278107,17382,0.468162,0.238777,-0.2,0.05,601.791,8.47872e+06,0.312872,0.0308304,0.593055,0.060923,-0.399762,0.846909,0.100427,nan,nan,nan,nan,-0.0294244,-0.11126,-0.0569395,nan,-0.300738,0,-0.169977,-0.687746,nan,-0.829364,1.31898,0.487273,-1.64145,-0.0447273,2.41477
691,36.044,786.412,0.0406187,0.458333,0.25,0.157033,1.22967,0.305256,-0.0104514,1.63324,8.77915e-05,0.00909432,0.278107,16805.3,0.479549,0.251649,-0.2,0.05,602.524,8.49101e+06,0.308707,0.0257422,0.550573,0.057929,-0.371962,0.786412,0.0918882,nan,nan,nan,nan,-0.0271034,-0.0972038,-0.0503165,nan,-0.280533,0,-0.154152,-0.641527,nan,-0.822529,1.22169,0.447529,-1.52188,-0.0387059,2.31765
692,40.9577,968.929,0.0470338,0.541667,0.0416667,0.154664,1.23813,0.316633,-0.00972416,1.63291,8.77915e-05,0.0115449,0.278092,17453.1,0.461982,0.242076,-0.2,0.05,603.229,8.5033e+06,0.402751,0.030669,0.674176,0.0736677,-0.458805,0.968929,0.110893,nan,nan,nan,nan,-0.0313435,-0.113559,-0.0611526,nan,-0.34113,0,-0.199924,-0.784353,nan,-0.985929,1.52464,0.548571,-1.88029,-0.0495714,2.61964
693,32.0768,767.059,0.046516,0.416667,0.291667,0.151209,1.2466,0.351543,-0.0100099,1.63159,8.77915e-05,0.0123961,0.278046,17344.5,0.467856,0.240609,-0.2,0.05,603.939,8.51558e+06,0.303896,0.0258011,0.53249,0.0527984,-0.360416,0.767059,0.0861471,nan,nan,nan,nan,-0.0246602,-0.086104,-0.046939,nan,-0.270734,-0.000117647,-0.15352,-0.62413,nan,-0.768529,1.20038,0.410824,-1.46282,-0.0349412,2.05735
694,36.721,789.647,0.0455932,0.458333,0.25,0.155067,1.27206,0.34131,-0.0108882,1.629,8.77915e-05,0.010666,0.278009,17574.6,0.465187,0.234004,-0.2,0.05,604.639,8.52787e+06,0.325823,0.027902,0.553648,0.0568886,-0.373575,0.789647,0.0887059,nan,nan,nan,nan,-0.0262753,-0.0911356,-0.0498406,nan,-0.279495,0,-0.159325,-0.649877,nan,-0.819,1.24013,0.438118,-1.51529,-0.0371765,2.31618
695,34.5753,812.417,0.0424502,0.333333,0.166667,0.156014,1.2785,0.330691,-0.00996732,1.62649,8.77915e-05,0.0159542,0.277917,17748.8,0.455963,0.236365,-0.2,0.05,605.333,8.54016e+06,0.294194,0.0260497,0.55414,0.0580588,-0.382201,0.812417,0.089875,nan,nan,nan,nan,-0.0279622,-0.10121,-0.0504119,nan,-0.285687,0,-0.16609,-0.683636,nan,-0.84575,1.27189,0.449667,-1.55833,-0.0408333,2.31458
696,39.8971,945.944,0.0427203,0.583333,0.166667,0.151423,1.23021,0.297357,-0.0115561,1.62186,8.77915e-05,0.0138423,0.277831,17667.6,0.456742,0.238767,-0.2,0.05,606.03,8.55245e+06,0.369228,0.0323434,0.655536,0.0717459,-0.44888,0.945944,0.109478,nan,nan,nan,nan,-0.0317649,-0.117662,-0.0601111,nan,-0.335641,0,-0.194208,-0.774889,nan,-0.970833,1.47293,0.524222,-1.84022,-0.0477778,2.63542
697,35.8778,883.545,0.0445901,0.375,0.0833333,0.151225,1.23514,0.30833,-0.0110768,1.61834,8.77915e-05,0.0130363,0.277745,17664.6,0.461214,0.234416,-0.2,0.05,606.727,8.56474e+06,0.320881,0.0307399,0.609903,0.0605714,-0.421718,0.883545,0.0957636,nan,nan,nan,nan,-0.0272412,-0.10322,-0.0508861,nan,-0.313364,0,-0.181579,-0.721929,nan,-0.892091,1.36297,0.448,-1.70764,-0.0329091,2.43409
698,37.3599,841.429,0.0476111,0.458333,0.125,0.153321,1.23144,0.301177,-0.0108234,1.61462,8.77915e-05,0.0148731,0.277673,14085.3,0.513932,0.358468,-0.2,0.05,607.6,8.57702e+06,0.32979,0.0285917,0.595905,0.0581031,-0.395933,0.841429,0.0953857,nan,nan,nan,nan,-0.0277103,-0.0987471,-0.0531139,nan,-0.297589,-7.14286e-05,-0.169282,-0.680561,nan,-0.839571,1.31566,0.481429,-1.60914,-0.0422857,2.33571
699,44.6059,943.611,0.0491419,0.666667,0.0833333,0.154034,1.24536,0.323182,-0.0111029,1.61269,8.77915e-05,0.0135969,0.277668,13130.2,0.559463,0.376397,-0.2,0.05,608.538,8.58931e+06,0.346196,0.0299728,0.667163,0.0694229,-0.447668,0.943611,0.112206,nan,nan,nan,nan,-0.0324592,-0.118409,-0.0634065,nan,-0.3351,-5.55556e-05,-0.187407,-0.768948,nan,-0.963333,1.47032,0.548889,-1.80556,-0.0483333,2.81319
700,32.9744,733.632,0.0425051,0.416667,0.375,0.157955,1.24024,0.338182,-0.0114967,1.61205,8.77915e-05,0.0180764,0.277622,13968.4,0.546435,0.333266,-0.2,0.05,609.419,8.6016e+06,0.246117,0.0251318,0.502952,0.0549015,-0.349054,0.733632,0.0880053,nan,nan,nan,nan,-0.025668,-0.0911584,-0.0480608,nan,-0.25935,-0.000210526,-0.149377,-0.605627,nan,-0.764526,1.13536,0.434947,-1.41895,-0.036,2.17566
701,22.1668,559.125,0.0466586,0.0833333,0.25,0.160329,1.25383,0.291388,-0.0104697,1.60871,8.77915e-05,0.014247,0.277535,13873.8,0.551915,0.333782,-0.2,0.05,612.116,8.61389e+06,0.230049,0.0179064,0.377521,0.0448689,-0.262393,0.559125,0.0676,nan,nan,nan,nan,-0.0205092,-0.0724965,-0.0344295,nan,-0.196618,0,-0.119406,-0.465989,nan,-0.580125,0.880237,0.295,-1.0925,-0.02575,1.50625
702,31.6918,804,0.0463819,0.416667,0.125,0.158486,1.24289,0.313042,-0.0114698,1.60483,8.77915e-05,0.0164742,0.277443,13691.3,0.530685,0.366822,-0.2,0.05,613.015,8.62618e+06,0.262134,0.0262493,0.555106,0.0572904,-0.38,0.804,0.0926231,nan,nan,nan,nan,-0.0273321,-0.101411,-0.0498984,nan,-0.285266,0,-0.159295,-0.655401,nan,-0.798692,1.24472,0.447077,-1.568,-0.0389231,2.15962
703,34.3567,760.8,0.0434228,0.291667,0.333333,0.158036,1.21487,0.337368,-0.0110068,1.60279,8.77915e-05,0.0160634,0.277457,14744.1,0.552427,0.280989,-0.2,0.05,613.85,8.63846e+06,0.338415,0.0238976,0.53779,0.0542956,-0.360516,0.7608,0.0868333,nan,nan,nan,nan,-0.0261807,-0.0917964,-0.0490018,nan,-0.269339,0,-0.154162,-0.6266,nan,-0.7796,1.18283,0.436,-1.47547,-0.0378667,2.1675
704,35.2143,727.045,0.0436756,0.541667,0.375,0.156762,1.22878,0.385441,-0.0103464,1.6039,8.77915e-05,0.0148185,0.277475,16561.3,0.495661,0.24631,-0.2,0.05,614.593,8.65075e+06,0.270352,0.0212074,0.502658,0.0558321,-0.344725,0.727045,0.0898,nan,nan,nan,nan,-0.0271781,-0.0978324,-0.0486317,nan,-0.256947,-9.09091e-05,-0.14991,-0.603225,nan,-0.753682,1.13443,0.430909,-1.40291,-0.0380909,2.2517
705,39.7401,864.824,0.0464738,0.458333,0.25,0.155483,1.23832,0.427545,-0.0104049,1.60379,8.77915e-05,0.0124236,0.277457,14340.3,0.510643,0.346242,-0.2,0.05,615.451,8.66304e+06,0.368161,0.0281489,0.593722,0.0647403,-0.407897,0.864824,0.0979176,nan,nan,nan,nan,-0.030008,-0.109013,-0.0572162,nan,-0.303937,0,-0.179974,-0.706304,nan,-0.892235,1.35049,0.487529,-1.65341,-0.0417647,2.51324
706,28.1733,679.947,0.0458215,0.333333,0.458333,0.159866,1.24134,0.465023,-0.0111094,1.60269,8.77915e-05,0.0114265,0.27745,13636.6,0.566109,0.334996,-0.2,0.05,616.354,8.67533e+06,0.262056,0.0229764,0.470084,0.0486814,-0.321305,0.679947,0.0782368,nan,nan,nan,nan,-0.0231526,-0.0841868,-0.0425207,nan,-0.24031,-5.26316e-05,-0.138998,-0.562277,nan,-0.713526,1.05762,0.368,-1.30821,-0.0318947,1.8875
707,35.8522,801.105,0.0435943,0.5,0.291667,0.16148,1.23355,0.342859,-0.0111231,1.602,8.77915e-05,0.01763,0.27744,13212.5,0.571863,0.358166,-0.2,0.05,617.286,8.68762e+06,0.295736,0.0263009,0.558153,0.0586828,-0.377712,0.801105,0.0957263,nan,nan,nan,nan,-0.0277319,-0.0993753,-0.0509632,nan,-0.283236,0,-0.162455,-0.649303,nan,-0.829895,1.24218,0.475579,-1.53663,-0.0415789,2.29803
708,28.0748,713.417,0.0450726,0.291667,0.208333,0.159278,1.24949,0.331102,-0.0112951,1.60053,8.77915e-05,0.0172765,0.27739,14621,0.557858,0.282578,-0.2,0.05,618.128,8.6999e+06,0.289073,0.0229767,0.502821,0.0459661,-0.340281,0.713417,0.077475,nan,nan,nan,nan,-0.0240635,-0.08563,-0.0442682,nan,-0.25482,0,-0.139705,-0.579892,nan,-0.7315,1.10521,0.382333,-1.38167,-0.0318333,1.87813
709,40.5571,876.133,0.046214,0.416667,0.208333,0.154625,1.22453,0.376709,-0.0111561,1.59831,8.77915e-05,0.010631,0.277365,13074.7,0.528674,0.411157,-0.2,0.05,619.069,8.71219e+06,0.325781,0.0279792,0.613835,0.0628136,-0.416112,0.876133,0.10058,nan,nan,nan,nan,-0.029296,-0.109426,-0.0551452,nan,-0.309771,0,-0.181087,-0.718568,nan,-0.901,1.36824,0.4736,-1.7032,-0.0433333,2.64583
710,34.6294,848.4,0.0456346,0.458333,0.166667,0.156139,1.23451,0.307959,-0.0104216,1.59741,8.77915e-05,0.0140594,0.277324,13893.7,0.560571,0.323858,-0.2,0.05,619.954,8.72448e+06,0.289615,0.024574,0.592324,0.0558336,-0.402289,0.8484,0.0965333,nan,nan,nan,nan,-0.0281046,-0.10288,-0.0511787,nan,-0.300998,0,-0.171655,-0.708149,nan,-0.9064,1.32177,0.4392,-1.6352,-0.0382667,2.40833
711,39.2236,922,0.049287,0.333333,0.0833333,0.16175,1.23428,0.297114,-0.00913111,1.59463,8.77915e-05,0.0165049,0.277253,14294.6,0.536987,0.322637,-0.2,0.05,620.815,8.73677e+06,0.331646,0.0288056,0.644224,0.0645636,-0.438922,0.922,0.10611,nan,nan,nan,nan,-0.0328304,-0.126323,-0.0611834,nan,-0.328833,-0.0001,-0.183031,-0.768293,nan,-0.9681,1.43125,0.5284,-1.792,-0.0412,2.645
712,38.458,855.588,0.0459688,0.5,0.208333,0.160798,1.23626,0.318731,-0.0108812,1.59099,8.77915e-05,0.0103914,0.277175,15253.7,0.536535,0.26904,-0.2,0.05,621.622,8.74906e+06,0.329989,0.0261773,0.599143,0.0585943,-0.405816,0.855588,0.102741,nan,nan,nan,nan,-0.0299197,-0.112123,-0.0553531,nan,-0.305007,0,-0.172333,-0.704425,nan,-0.893824,1.32182,0.468,-1.67059,-0.0397647,2.55
713,40.2834,855.765,0.0468983,0.458333,0.25,0.155111,1.23273,0.344649,-0.0107718,1.58851,8.77915e-05,0.00767728,0.27716,14260.1,0.534363,0.327339,-0.2,0.05,622.485,8.76134e+06,0.28884,0.0290556,0.583912,0.0616885,-0.407049,0.855765,0.1042,nan,nan,nan,nan,-0.0299801,-0.114012,-0.0538288,nan,-0.30203,0,-0.176001,-0.709121,nan,-0.890294,1.33462,0.479059,-1.66259,-0.0383529,2.66029
714,38.96,896.455,0.0437327,0.75,0.166667,0.157216,1.23448,0.328122,-0.011088,1.58817,8.77915e-05,0.00951549,0.277139,13466,0.562728,0.349794,-0.2,0.05,623.4,8.77363e+06,0.303095,0.0311831,0.624225,0.0637323,-0.424669,0.896455,0.105586,nan,nan,nan,nan,-0.0304396,-0.114592,-0.0577762,nan,-0.316503,0,-0.18522,-0.736247,nan,-0.947591,1.39853,0.512182,-1.72091,-0.0428182,2.58977
715,29.9303,674.545,0.0444614,0.208333,0.25,0.154226,1.2389,0.347655,-0.0116116,1.587,8.77915e-05,0.0125961,0.277108,13242.1,0.540539,0.387411,-0.2,0.05,624.329,8.78592e+06,0.274951,0.0222554,0.478736,0.0461191,-0.318188,0.674545,0.0852182,nan,nan,nan,nan,-0.0254607,-0.0882225,-0.0449882,nan,-0.24069,0,-0.132342,-0.562051,nan,-0.693,1.0435,0.391273,-1.30582,-0.0354545,1.92614
716,37.8262,799.952,0.0468093,0.583333,0.291667,0.150054,1.22981,0.415402,-0.0114082,1.5851,8.77915e-05,0.014295,0.277079,15312.2,0.533661,0.268834,-0.2,0.05,625.133,8.79821e+06,0.283893,0.0279128,0.555732,0.0605054,-0.378374,0.799952,0.0993048,nan,nan,nan,nan,-0.0283083,-0.10778,-0.0526196,nan,-0.282365,0,-0.164846,-0.65558,nan,-0.839714,1.25612,0.472381,-1.55276,-0.0390476,2.4369
717,35.3009,844.312,0.0462328,0.5,0.166667,0.152229,1.24211,0.358648,-0.00998994,1.58303,8.77915e-05,0.0124581,0.277018,14243.8,0.540495,0.322198,-0.2,0.05,625.997,8.8105e+06,0.292503,0.0272616,0.584183,0.0604034,-0.397733,0.844312,0.102156,nan,nan,nan,nan,-0.0287494,-0.109483,-0.052791,nan,-0.297163,0,-0.175231,-0.693828,nan,-0.887437,1.31464,0.442,-1.64075,-0.04425,2.425
718,37.5804,823.474,0.0441008,0.541667,0.25,0.152938,1.25312,0.377325,-0.0109795,1.58021,8.77915e-05,0.0140874,0.276974,14369.2,0.535178,0.319986,-0.2,0.05,626.854,8.82278e+06,0.301804,0.0279472,0.572123,0.0593896,-0.39144,0.823474,0.0982158,nan,nan,nan,nan,-0.0280549,-0.107717,-0.0510216,nan,-0.291681,0,-0.169449,-0.675825,nan,-0.857684,1.28186,0.442526,-1.60716,-0.0410526,2.49276
719,25.6,620.25,0.0438218,0.125,0.541667,0.156532,1.23474,0.374027,-0.0107416,1.57957,8.77915e-05,0.0118533,0.277008,14368,0.53372,0.321511,-0.2,0.05,627.711,8.83507e+06,0.231183,0.0199465,0.418466,0.0433468,-0.294387,0.62025,0.0723625,nan,nan,nan,nan,-0.0241823,-0.0852568,-0.0400995,nan,-0.220164,0,-0.125486,-0.525397,nan,-0.649312,0.958666,0.3395,-1.2085,-0.0275,1.77656
720,40.0347,872.636,0.0493535,0.25,0.208333,0.151608,1.24279,0.354421,-0.0110539,1.58156,8.77915e-05,0.0151483,0.277061,14786.4,0.527098,0.303938,-0.2,0.05,628.543,8.84736e+06,0.315617,0.0261181,0.599507,0.0646605,-0.416366,0.872636,0.106627,nan,nan,nan,nan,-0.0301965,-0.109603,-0.05312,nan,-0.307332,0,-0.184821,-0.719024,nan,-0.933273,1.35921,0.467636,-1.68291,-0.0418182,2.66818
721,32.1172,679.5,0.047805,0.291667,0.291667,0.154267,1.247,0.359813,-0.00990145,1.58052,8.77915e-05,0.00842063,0.276929,13921.9,0.553034,0.329607,-0.2,0.05,629.427,8.85965e+06,0.221896,0.0204243,0.471751,0.0507047,-0.322498,0.6795,0.0864786,nan,nan,nan,nan,-0.0244363,-0.0911393,-0.0434799,nan,-0.240385,0,-0.13943,-0.568982,nan,-0.736286,1.04271,0.385143,-1.32257,-0.0322857,2.16875
722,35.2114,752.308,0.0447142,0.291667,0.25,0.152873,1.25321,0.346544,-0.0106959,1.57415,8.77915e-05,0.0106035,0.276848,13702.5,0.574875,0.321895,-0.2,0.05,630.325,8.87194e+06,0.227487,0.0247106,0.524355,0.0545161,-0.354423,0.752308,0.0934,nan,nan,nan,nan,-0.0279855,-0.105148,-0.0493227,nan,-0.266332,0,-0.155906,-0.632004,nan,-0.792231,1.15895,0.445231,-1.45077,-0.0333846,2.34712
723,41.4026,907,0.0459304,0.625,0.125,0.153475,1.24755,0.34208,-0.0111379,1.57189,8.77915e-05,0.0149406,0.276803,13972.1,0.561559,0.317905,-0.2,0.05,631.206,8.88422e+06,0.260668,0.0311351,0.626402,0.0673066,-0.428593,0.907,0.119422,nan,nan,nan,nan,-0.0329554,-0.126372,-0.0594941,nan,-0.320818,-5.55556e-05,-0.187668,-0.750959,nan,-0.953167,1.40611,0.521778,-1.73889,-0.0415556,2.77083
724,27.6941,648,0.0475601,0.25,0.291667,0.153572,1.24658,0.357845,-0.0114756,1.56936,8.77915e-05,0.00935964,0.276753,15637.7,0.530818,0.254974,-0.2,0.05,631.993,8.89651e+06,0.259656,0.0179392,0.449925,0.0458661,-0.304799,0.648,0.0787308,nan,nan,nan,nan,-0.0246389,-0.0874965,-0.0424704,nan,-0.230769,-0.000461538,-0.129312,-0.553922,nan,-0.693231,0.999419,0.36,-1.24862,-0.0273846,1.86827
725,34.5472,728.286,0.0479974,0.333333,0.25,0.152277,1.25022,0.367284,-0.0113633,1.56933,8.77915e-05,0.017296,0.276839,16944.8,0.459779,0.265401,-0.2,0.05,632.72,8.9088e+06,0.271833,0.0250147,0.504634,0.0531178,-0.341782,0.728286,0.0872357,nan,nan,nan,nan,-0.026246,-0.095375,-0.046363,nan,-0.257385,-7.14286e-05,-0.14903,-0.600965,nan,-0.766929,1.13781,0.402857,-1.41486,-0.0344286,2.25
726,33.7664,758.684,0.0488085,0.458333,0.333333,0.149088,1.24863,0.383664,-0.0115662,1.5728,8.77915e-05,0.0189556,0.276853,13417.9,0.562504,0.35329,-0.2,0.05,633.637,8.92109e+06,0.304008,0.0259536,0.527303,0.0532407,-0.356839,0.758684,0.0901737,nan,nan,nan,nan,-0.027611,-0.100805,-0.0502005,nan,-0.269887,0,-0.1521,-0.633747,nan,-0.791842,1.17475,0.429474,-1.46842,-0.0363158,2.2125
727,37.898,816,0.0471549,0.25,0.208333,0.149416,1.26423,0.374246,-0.0106199,1.57093,8.77915e-05,0.0143028,0.276775,14046.1,0.545905,0.328928,-0.2,0.05,634.513,8.93338e+06,0.287121,0.025605,0.568886,0.0538794,-0.384137,0.816,0.0916909,nan,nan,nan,nan,-0.0276523,-0.100344,-0.05115,nan,-0.288338,0,-0.165958,-0.669204,nan,-0.869182,1.26614,0.467273,-1.56327,-0.0374545,2.475
728,38.6145,829.824,0.050035,0.416667,0.291667,0.153114,1.24952,0.377703,-0.0109049,1.56758,8.77915e-05,0.00684462,0.276741,14007,0.543092,0.334181,-0.2,0.05,635.392,8.94566e+06,0.303919,0.0252229,0.587655,0.0557901,-0.392824,0.829824,0.0973588,nan,nan,nan,nan,-0.028589,-0.106512,-0.0527107,nan,-0.293477,0,-0.168471,-0.683694,nan,-0.882353,1.29041,0.452471,-1.60094,-0.0376471,2.53529
729,37.4927,897.111,0.047585,0.333333,0.0416667,0.151284,1.23609,0.331366,-0.0100991,1.5671,8.77915e-05,0.00518973,0.276743,15959.1,0.501889,0.268079,-0.2,0.05,636.164,8.95795e+06,0.352913,0.0304658,0.640039,0.0550157,-0.420937,0.897111,0.0959444,nan,nan,nan,nan,-0.0304666,-0.114995,-0.0559402,nan,-0.318745,-0.00122222,-0.180074,-0.747237,nan,-0.950333,1.38626,0.487111,-1.73156,-0.0451111,2.52639
730,32.5342,761.5,0.0481251,0.375,0.208333,0.155083,1.24238,0.366012,-0.0104674,1.56653,8.77915e-05,0.0146054,0.276719,17299.4,0.474145,0.236169,-0.2,0.05,636.875,8.97024e+06,0.307345,0.0236453,0.529901,0.0521633,-0.363205,0.7615,0.0900643,nan,nan,nan,nan,-0.0266196,-0.0995151,-0.0482648,nan,-0.269551,0,-0.1539,-0.631471,nan,-0.791571,1.19062,0.421429,-1.47771,-0.0345714,2.14643
731,38.9705,859.733,0.0476949,0.416667,0.208333,0.158279,1.23286,0.32148,-0.0106294,1.56529,8.77915e-05,0.0138155,0.2767,17109.2,0.478512,0.239697,-0.2,0.05,637.594,8.98253e+06,0.366475,0.0238363,0.600555,0.0578747,-0.40271,0.859733,0.102733,nan,nan,nan,nan,-0.0300759,-0.114021,-0.0552586,nan,-0.303617,0,-0.174589,-0.711271,nan,-0.9028,1.3377,0.494667,-1.64693,-0.0396,2.48583
732,38.4583,893.5,0.050782,0.375,0.125,0.153115,1.2311,0.389799,-0.0106743,1.56388,8.77915e-05,0.010425,0.276664,14901.3,0.483639,0.340986,-0.2,0.05,638.42,8.99482e+06,0.423511,0.0314512,0.630686,0.0584692,-0.417033,0.8935,0.0993667,nan,nan,nan,nan,-0.0288479,-0.108001,-0.057013,nan,-0.315185,0,-0.181707,-0.72016,nan,-0.944,1.40275,0.494667,-1.72033,-0.0431667,2.42396
