iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/foot_clearance,Episode_Reward/foot_slip
1266,77.3565,1000,0.0894329,0.0833333,0,0.143615,0.352207,0.00386042,-0.00822435,-4.70922,2.60123e-05,0.0133014,0.186361,10122.7,0.795668,0.418241,-1,0.2,310.578,1.55566e+07,1.4866,0.594614,0.998836,0.0236305,-1.22786,2,-0.0075,-3.45079e-06,-0.000486054
1267,104.273,1000,0.0887886,0.125,0,0.143866,0.359787,0.00416469,-0.00753101,-4.71828,2.60123e-05,0.0154055,0.186265,10463.9,0.799903,0.374425,-1,0.2,311.754,1.55689e+07,1.65359,1.54363,0.999836,0.195801,-1.17753,2,-0.00133333,-1.46604e-07,-0.000350753
1268,70.5318,1000,0.0885804,0.166667,0,0.143593,0.364981,0.00363109,-0.00675967,-4.72775,2.60123e-05,0.00579521,0.186167,10649.3,0.78446,0.369422,-1,0.2,312.909,1.55812e+07,0.750665,0.899467,0.999046,0.0857891,-1.19995,2,-0.008,-1.31005e-06,-0.000426245
1269,91.1965,1000,0.0887507,0.166667,0,0.143312,0.369516,0.00978004,-0.00587023,-4.73625,2.60123e-05,0.00786542,0.186092,10542.5,0.795736,0.369834,-1,0.2,314.076,1.55935e+07,1.46351,1.14829,0.999197,0.147434,-1.19421,2,-0.004,-2.84208e-07,-0.000391084
1270,81.9019,989.667,0.0880945,0.208333,0.0416667,0.143986,0.376178,0.0042827,-0.00764938,-4.7434,2.60123e-05,0.0073665,0.186016,10518.5,0.800819,0.367407,-1,0.2,315.246,1.56058e+07,1.25334,0.97575,0.988512,0.0790397,-1.1705,1.97933,-0.00983333,-1.68876e-05,-0.000530096
1271,78.6456,1000,0.0886524,0.208333,0,0.142752,0.370262,0.00385318,-0.00751602,-4.75116,2.60123e-05,0.00706733,0.185932,10193.7,0.825259,0.380187,-1,0.2,316.453,1.5618e+07,1.19588,0.850813,0.998672,0.0872218,-1.19448,2,-0.0054,-2.13945e-06,-0.000421473
1272,103.029,1000,0.0882222,0.125,0,0.142679,0.374668,0.00356418,-0.00562138,-4.75959,2.60123e-05,0.00811,0.18584,10401.7,0.8177,0.363641,-1,0.2,317.635,1.56303e+07,1.5663,1.54484,0.999803,0.236895,-1.18938,2,-0.00666667,-1.43092e-06,-0.00035591
1273,91.8213,1000,0.088051,0.0416667,0,0.143099,0.378104,0.00373897,-0.00788687,-4.76873,3.90185e-05,0.00321959,0.185744,10658.6,0.781946,0.370931,-1,0.2,318.79,1.56426e+07,0.883829,1.73265,0.999874,0.162608,-1.18751,2,0,0,-0.000384371
1274,103.953,1000,0.0877717,0.166667,0,0.143514,0.381745,0.00429234,-0.00779373,-4.77987,3.90185e-05,0.0104455,0.185612,10384.7,0.815243,0.368041,-1,0.2,319.974,1.56549e+07,1.66045,1.46878,0.998971,0.26492,-1.19517,2,0,0,-0.000307291
1275,77.0563,899.75,0.0875431,0.125,0.0416667,0.142656,0.388843,0.00686851,-0.00523004,-4.79154,3.90185e-05,0.00733243,0.185507,10387,0.823073,0.359948,-1,0.2,321.159,1.56672e+07,0.525422,1.50745,0.899011,0.172857,-1.04597,1.7995,-0.005,-1.45936e-05,-0.000434905
1276,nan,nan,0.0876375,0,0,0.14167,0.390394,0.0136574,-0.00697769,-4.80007,3.90185e-05,0.0123726,0.185439,10688.5,0.783402,0.366249,-1,0.2,322.31,1.56795e+07,nan,nan,nan,nan,nan,nan,nan,nan,nan
1277,49.9608,732.25,0.0872011,0.0416667,0.125,0.141995,0.402792,0.0122759,-0.00616913,-4.80567,3.90185e-05,0.0118914,0.185386,8804.05,0.927259,0.468462,-1,0.2,323.707,1.56918e+07,0.503826,0.667163,0.729736,0.0354338,-0.883458,1.4645,-0.01825,-7.42577e-05,-0.000835756
1278,61.8418,829.5,0.087125,0.0416667,0.0416667,0.142062,0.39861,0.0047726,-0.00698869,-4.81211,3.90185e-05,0.00966351,0.1853,10810.3,0.766792,0.3699,-1,0.2,324.846,1.57041e+07,0.29621,1.23007,0.828112,0.0625315,-0.975138,1.659,-0.008,-1.28445e-05,-0.000679365
1279,96.1216,1000,0.0871452,0.125,0,0.142098,0.396159,0.0048214,-0.00807447,-4.82196,3.90185e-05,0.0138568,0.185182,10564.7,0.78771,0.375412,-1,0.2,326.01,1.57164e+07,1.4506,1.33498,0.999798,0.214356,-1.18924,2,-0.004,-4.29782e-07,-0.0004021
1280,nan,nan,0.0871523,0,0,0.141868,0.39821,0.00418934,-0.00765753,-4.83369,3.90185e-05,0.0119683,0.185068,10286,0.823441,0.371188,-1,0.2,327.206,1.57286e+07,nan,nan,nan,nan,nan,nan,nan,nan,nan
1281,97.449,1000,0.0870946,0.208333,0,0.142807,0.400828,0.0038432,-0.00621148,-4.8442,5.85277e-05,0.00482071,0.184962,10644.8,0.786417,0.36795,-1,0.2,328.362,1.57409e+07,1.58764,1.32976,0.999464,0.135755,-1.17035,2,-0.0094,-1.93121e-06,-0.000408927
1282,64.1586,1000,0.0870599,0.0833333,0,0.143777,0.402303,0.0181826,-0.00453415,-4.8542,5.85277e-05,0.017877,0.184877,9846.87,0.849433,0.398476,-1,0.2,329.611,1.57532e+07,0.893035,0.500182,0.99846,0.0216025,-1.19683,2,-0.008,-1.0337e-06,-0.00051571
1283,70.7568,843.333,0.0868829,0.0833333,0.0416667,0.143417,0.40195,0.00600882,-0.00758742,-4.86164,5.85277e-05,0.00943086,0.18479,10752.6,0.770323,0.372475,-1,0.2,330.756,1.57655e+07,0.707391,1.22784,0.841152,0.0684838,-0.989647,1.68667,-0.00333333,-1.69335e-05,-0.000697171
1284,78.4678,1000,0.0868747,0.0833333,0,0.14315,0.400902,0.00482575,-0.00696692,-4.87237,5.85277e-05,0.0134459,0.184658,10585.4,0.788515,0.372329,-1,0.2,331.918,1.57778e+07,0.745929,1.20602,0.999765,0.149269,-1.16365,2,-0.0135,-1.55895e-06,-0.000433973
1285,nan,nan,0.0864403,0,0,0.143266,0.408637,0.00450246,-0.00764942,-4.88618,5.85277e-05,0.0166686,0.184507,10842.4,0.768472,0.364855,-1,0.2,333.054,1.57901e+07,nan,nan,nan,nan,nan,nan,nan,nan,nan
1286,66.8244,1000,0.0866977,0.25,0,0.142766,0.404392,0.00390825,-0.0079077,-4.90122,5.85277e-05,0.0122925,0.184354,10640.8,0.78097,0.373829,-1,0.2,334.21,1.58024e+07,0.698309,0.80118,0.998946,0.0400237,-1.18442,2,-0.0123333,-3.05018e-06,-0.000481659
1287,89.1959,1000,0.087025,0.333333,0,0.142203,0.401362,0.0287742,-0.00371926,-4.91302,5.85277e-05,0.0120836,0.184281,9584.22,0.836403,0.445705,-1,0.2,335.494,1.58147e+07,1.30767,1.24262,0.999251,0.102782,-1.18162,2,-0.0105,-1.57904e-06,-0.000412505
1288,98.5883,974.25,0.086815,0.125,0.0416667,0.142782,0.403396,0.00637423,-0.00963468,-4.91947,5.85277e-05,0.0133938,0.184203,6939.4,1.21894,0.551815,-1,0.2,337.266,1.58269e+07,1.33064,1.65522,0.973261,0.152761,-1.12553,1.9485,-0.005,-1.46407e-05,-0.000435758
1289,80.4222,1000,0.0870196,0.25,0,0.143465,0.399475,0.00964557,-0.00829517,-4.92818,5.85277e-05,0.0187271,0.184108,7450.3,1.17796,0.471369,-1,0.2,338.918,1.58392e+07,1.47533,0.638681,0.998712,0.0745382,-1.16242,2,-0.00333333,-7.07176e-07,-0.000395436
1290,109.596,988.5,0.0868888,0.125,0.0416667,0.14304,0.402985,0.00603215,-0.00656613,-4.93812,5.85277e-05,0.0167731,0.183996,8444.2,0.989591,0.465608,-1,0.2,340.375,1.58515e+07,1.65986,1.7361,0.987587,0.268575,-1.1482,1.977,-0.00075,-2.16997e-06,-0.00038362
1291,77.1899,1000,0.0867493,0.0833333,0,0.143617,0.399908,0.00473246,-0.00937156,-4.94989,5.85277e-05,0.0142789,0.183876,6924.12,1.23369,0.540975,-1,0.2,342.152,1.58638e+07,0.797506,1.15498,0.999745,0.096348,-1.18065,2,-0.008,-1.34291e-06,-0.000432742
1292,90.6381,1000,0.0907529,15.625,0,0.144867,0.351828,0.00598684,-0.0110428,-4.96157,5.85277e-05,0.0105157,0.183755,6690.2,1.27793,0.558788,-1,0.2,343.99,1.58761e+07,1.29479,1.27192,0.999308,0.141287,-1.16921,2,-0.00580267,-1.18256e-06,-0.000392689
1293,nan,nan,0.0990562,0,0,0.14327,0.247465,0.00574937,-0.010934,-4.97403,5.85277e-05,0.0158974,0.183618,7841.88,1.15939,0.407583,-1,0.2,345.56,1.58884e+07,nan,nan,nan,nan,nan,nan,nan,nan,nan
1294,73.5971,1000,0.0976317,0.0416667,0,0.143687,0.248024,0.00836424,-0.0096299,-4.98785,5.85277e-05,0.0185025,0.183473,7613.76,1.13098,0.482938,-1,0.2,347.175,1.59007e+07,1.27804,0.598339,0.999798,0.0228327,-1.19858,2,-0.02,-3.04383e-06,-0.000578019
1295,nan,nan,0.0963618,0,0,0.143373,0.256059,0.007883,-0.0116523,-5.00318,5.85277e-05,0.0153269,0.183308,7385.1,1.13753,0.526361,-1,0.2,348.841,1.5913e+07,nan,nan,nan,nan,nan,nan,nan,nan,nan
1296,73.9053,1000,0.0956186,0.125,0,0.142585,0.262898,0.0109672,-0.0099446,-5.01873,5.85277e-05,0.0106362,0.183164,7849.32,1.06326,0.502225,-1,0.2,350.408,1.59252e+07,0.866452,0.954994,0.99964,0.0864145,-1.19041,2,-0.0213333,-3.61461e-06,-0.000483344
1297,nan,nan,0.0952144,0,0,0.142785,0.264443,0.0157401,-0.00903398,-5.03049,5.85277e-05,0.0197701,0.183074,8942.43,0.910922,0.463201,-1,0.2,351.784,1.59375e+07,nan,nan,nan,nan,nan,nan,nan,nan,nan
1298,66.8603,828.8,0.0946491,0.166667,0.0416667,0.144016,0.26911,0.0184921,-0.00840822,-5.03782,5.85277e-05,0.0159656,0.183016,9540.9,0.91964,0.368289,-1,0.2,353.073,1.59498e+07,0.966363,0.772275,0.826073,0.0864379,-0.959306,1.6576,-0.0058,-3.75816e-05,-0.000590628
1299,73.4475,879.7,0.093975,0.291667,0.125,0.144277,0.281268,0.0232486,-0.00900526,-5.04295,5.85277e-05,0.00921055,0.182969,8312.32,1.07395,0.404337,-1,0.2,354.553,1.59621e+07,1.15671,0.850963,0.877998,0.0592527,-1.02288,1.7594,-0.0085,-1.86323e-05,-0.000555353
1300,55.6222,799.25,0.0939192,0.208333,0.125,0.144078,0.292008,0.0558956,-0.0062958,-5.04621,5.85277e-05,0.0153559,0.182962,10463.9,0.780642,0.39368,-1,0.2,355.729,1.59744e+07,0.520866,0.786564,0.797199,0.0293482,-0.944694,1.5985,-0.006,-4.1964e-05,-0.000632652
1301,50.424,574.692,0.0939993,0.25,0.291667,0.14159,0.305286,0.0302038,-0.00737486,-5.04665,5.85277e-05,0.0176508,0.182944,8635.19,1.01188,0.411137,-1,0.2,359.848,1.59867e+07,0.709015,0.695433,0.571512,0.0785991,-0.675052,1.14938,-0.00692308,-7.59798e-05,-0.000696149
1302,81.5286,781.286,0.0939084,0.208333,0.0833333,0.140678,0.293552,0.0313382,-0.00746444,-5.04985,5.85277e-05,0.0196858,0.182899,9080.77,1.02067,0.332518,-1,0.2,361.202,1.5999e+07,1.26415,1.18132,0.779639,0.198324,-0.903417,1.56257,-0.00557143,-4.59645e-05,-0.000537604
1303,60.506,722.375,0.093697,0.208333,0.125,0.14092,0.297662,0.0102827,-0.00970045,-5.05494,5.85277e-05,0.0152126,0.182843,9066.46,0.97274,0.382584,-1,0.2,362.559,1.60113e+07,0.641435,0.970509,0.721064,0.103652,-0.848428,1.44475,-0.007,-3.82922e-05,-0.000645671
1304,110.894,1000,0.0931202,0.208333,0,0.140434,0.297431,0.00983575,-0.00951379,-5.0616,5.85277e-05,0.0115564,0.182758,9661.02,0.831184,0.440732,-1,0.2,363.832,1.60236e+07,1.76398,1.67636,0.999648,0.254686,-1.14881,2,-0.0008,-8.90019e-08,-0.000345238
1305,nan,nan,0.0923568,0,0,0.142219,0.307398,0.0199757,-0.00601268,-5.06958,5.85277e-05,0.0159512,0.182694,7303.38,1.14232,0.540188,-1,0.2,365.517,1.60358e+07,nan,nan,nan,nan,nan,nan,nan,nan,nan
1306,74.2046,832.25,0.0920304,0.125,0.0416667,0.142869,0.317471,0.00852155,-0.0105551,-5.07709,5.85277e-05,0.0195168,0.182589,8201.48,1.0636,0.434669,-1,0.2,367.017,1.60481e+07,1.09489,1.01244,0.831081,0.0749015,-0.964021,1.6645,-0.003,-1.86512e-05,-0.000540833
1307,97.5905,1000,0.0919497,0.166667,0,0.142494,0.316368,0.00975562,-0.0101271,-5.08904,5.85277e-05,0.0140656,0.182462,10286.9,0.861003,0.333522,-1,0.2,368.213,1.60604e+07,1.32159,1.54439,0.997974,0.175669,-1.15182,2,-0.00775,-3.75059e-05,-0.000485262
1308,88.0717,1000,0.0918571,0.166667,0,0.142753,0.318056,0.00953339,-0.00767783,-5.10062,5.85277e-05,0.0179532,0.182359,9831.89,0.861473,0.388338,-1,0.2,369.465,1.60727e+07,1.12923,1.32452,0.999367,0.11698,-1.14882,2,-0.01725,-3.82219e-06,-0.000436218
1309,68.8336,719.667,0.0910091,0.0416667,0.0833333,0.144208,0.331714,0.00915745,-0.00835759,-5.11039,5.85277e-05,0.0108696,0.182261,9646.08,0.832746,0.44114,-1,0.2,370.74,1.6085e+07,0.955645,1.02118,0.71797,0.149014,-0.838565,1.43933,-0.00233333,-4.00551e-05,-0.000522033
1310,88.039,993.833,0.0906396,0.208333,0.0416667,0.143373,0.337212,0.0115093,-0.00892992,-5.12091,5.85277e-05,0.0123635,0.182149,10128.4,0.900907,0.31232,-1,0.2,371.955,1.60973e+07,1.22578,1.18623,0.992807,0.157305,-1.13809,1.98767,-0.00933333,-6.20168e-06,-0.000409679
1311,83.9986,1000,0.0906464,0.208333,0,0.143456,0.340889,0.0129261,-0.0093131,-5.13123,5.85277e-05,0.012515,0.182056,10339.9,0.817576,0.37083,-1,0.2,373.144,1.61096e+07,0.991906,1.20503,0.999194,0.155103,-1.1429,2,-0.008,-9.88274e-07,-0.000400578
1312,80.5952,850.857,0.0903658,0.208333,0.0833333,0.143169,0.347272,0.0102963,-0.0095445,-5.14064,5.85277e-05,0.0108605,0.181955,8865.91,1.00061,0.385371,-1,0.2,374.532,1.61219e+07,1.34267,0.991169,0.849181,0.12349,-0.971589,1.70171,-0.00628571,-2.274e-05,-0.000563212
1313,93.5286,1000,0.0901334,0.0833333,0,0.144242,0.350723,0.00644005,-0.00728968,-5.15155,5.85277e-05,0.015497,0.181835,10471.2,0.862012,0.311495,-1,0.2,375.707,1.61341e+07,1.18535,1.4329,0.999764,0.195801,-1.12698,2,-0.01,-1.14831e-06,-0.000409361
1314,67.7311,857.75,0.0899025,0.125,0.0416667,0.144073,0.350909,0.00522543,-0.00661684,-5.16384,5.85277e-05,0.0169633,0.181708,10000.4,0.828295,0.400461,-1,0.2,376.937,1.61464e+07,0.934599,0.840448,0.85651,0.0434061,-0.994303,1.7155,-0.009,-2.36973e-05,-0.000583217
1315,99.5897,1000,0.0895123,0.125,0,0.143969,0.357456,0.00521734,-0.00701199,-5.17709,5.85277e-05,0.012071,0.181564,9321.94,0.93134,0.386841,-1,0.2,378.256,1.61587e+07,1.4125,1.58197,0.999395,0.136354,-1.15037,2,0,0,-0.000373027
1316,108.665,1000,0.0894439,0.125,0,0.143924,0.35898,0.00951526,-0.00739244,-5.1907,5.85277e-05,0.015325,0.181442,10140.3,0.899644,0.312158,-1,0.2,379.469,1.6171e+07,1.82866,1.53716,0.999857,0.222842,-1.15091,2,-0.004,-6.58544e-07,-0.000377931
1317,83.5785,988.25,0.0893643,0.125,0.0416667,0.143624,0.363939,0.0188274,-0.00659155,-5.20089,5.85277e-05,0.0158669,0.181357,9971.47,0.864521,0.367795,-1,0.2,380.703,1.61833e+07,1.0303,1.28168,0.987081,0.0572257,-1.15136,1.9765,-0.002,-5.12101e-06,-0.000498157
1318,55.3339,624,0.0888102,0,0.0416667,0.144695,0.370009,0.00720211,-0.00740684,-5.20999,3.90185e-05,0.0221875,0.181252,9174.85,0.965475,0.373838,-1,0.2,382.044,1.61956e+07,0.50271,1.02506,0.620676,0.116637,-0.744419,1.248,-0.001,-4.27873e-05,-0.000924741
1319,71.6093,1000,0.0889544,0.0833333,0,0.143606,0.369437,0.00465321,-0.00803959,-5.2198,3.90185e-05,0.00771538,0.181159,9605.85,0.904846,0.374375,-1,0.2,383.325,1.62079e+07,0.797959,0.895291,0.999105,0.0411125,-1.15051,2,-0.002,-2.51573e-07,-0.000495884
1320,86.2959,1000,0.0888251,0.166667,0,0.143442,0.370787,0.00425964,-0.00802872,-5.23016,3.90185e-05,0.0103662,0.181045,10239.6,0.82925,0.370799,-1,0.2,384.526,1.62202e+07,1.21098,1.13726,0.999134,0.119284,-1.14746,2,-0.004,-9.49441e-07,-0.000401214
1321,64.6624,1000,0.0885554,0.0416667,0,0.14356,0.372549,0.00422695,-0.00939191,-5.24153,3.90185e-05,0.0120893,0.180934,9880.27,0.871698,0.371993,-1,0.2,385.771,1.62324e+07,1.04587,0.307214,0.997842,0.0138437,-1.13127,2,0,0,-0.000376487
1322,80.9102,1000,0.0884182,0.125,0,0.143559,0.375285,0.00534826,-0.00681786,-5.25251,3.90185e-05,0.0163768,0.180826,9412.74,0.881859,0.423605,-1,0.2,387.078,1.62447e+07,0.831961,1.25492,0.999765,0.114679,-1.15004,2,-0.00533333,-4.76604e-07,-0.000442136
1323,62.2112,1000,0.0884326,0.0833333,0,0.143438,0.378786,0.00589082,-0.00786101,-5.26292,3.90185e-05,0.0131952,0.180723,11823.5,0.71609,0.323195,-1,0.2,388.119,1.6257e+07,0.391619,0.864411,0.999135,0.0327934,-1.16941,2,-0.0075,-2.74521e-06,-0.000486269
1324,62.1688,940.25,0.0885144,0.125,0.0416667,0.143336,0.377575,0.00515892,-0.00666602,-5.27326,3.90185e-05,0.0143256,0.180618,9311.33,0.912622,0.40706,-1,0.2,389.44,1.62693e+07,0.571484,0.756426,0.939209,0.0362497,-1.06686,1.8805,-0.008,-1.37711e-05,-0.000559225
1325,84.0869,1000,0.0884617,0.0833333,0,0.14313,0.381795,0.0125679,-0.00672194,-5.28251,3.90185e-05,0.00683096,0.18054,9149.16,0.954657,0.388418,-1,0.2,390.785,1.62816e+07,1.03362,1.26533,0.999809,0.0587816,-1.14467,2,-0.008,-1.04557e-06,-0.000523812
1326,81.4099,1000,0.0884317,0.0833333,0,0.142417,0.383327,0.00557347,-0.0071436,-5.29044,3.90185e-05,0.0113761,0.180455,10162.6,0.900767,0.308374,-1,0.2,391.995,1.62939e+07,1.06432,1.07074,0.996654,0.0671413,-1.12114,2,-0.0065,-8.0875e-05,-0.000637265
1327,85.5683,1000,0.0883161,0.0833333,0,0.142514,0.384657,0.0229744,-0.00549803,-5.29744,3.90185e-05,0.0122657,0.180415,11792,0.754761,0.2873,-1,0.2,393.039,1.63062e+07,1.66775,0.750101,0.999107,0.0260055,-1.1581,2,-0.006,-1.10849e-06,-0.000447062
1328,91.7725,982.125,0.0883073,0.291667,0.0416667,0.14262,0.385547,0.0139097,-0.00832408,-5.30091,3.90185e-05,0.0177182,0.180368,9212.03,0.946219,0.387689,-1,0.2,394.374,1.63185e+07,1.21643,1.42048,0.981535,0.125245,-1.11347,1.96425,-0.005375,-7.75591e-06,-0.000462431
1329,84.0685,1000,0.0882751,0.208333,0,0.142145,0.385968,0.0197832,-0.00641957,-5.30634,3.90185e-05,0.0111367,0.180315,9367.12,0.92938,0.382443,-1,0.2,395.687,1.63308e+07,1.0903,1.16396,0.999734,0.0882062,-1.1287,2,-0.0096,-2.07604e-06,-0.000478862
1330,88.5121,986.7,0.0882908,0.333333,0.0833333,0.142796,0.387373,0.0221395,-0.00803626,-5.31112,3.90185e-05,0.0182611,0.180274,9726.94,0.944714,0.318582,-1,0.2,396.952,1.6343e+07,1.13144,1.35774,0.983879,0.0959088,-1.11399,1.9734,-0.0022,-6.20135e-05,-0.000513912
1331,109.545,988.2,0.0883535,0.166667,0.0416667,0.141208,0.386632,0.051883,-0.00544267,-5.31389,3.90185e-05,0.0100856,0.180266,11435.1,0.788233,0.286357,-1,0.2,398.028,1.63553e+07,1.81798,1.60754,0.987613,0.205034,-1.11173,1.9764,-0.0052,-8.87935e-06,-0.000393616
1332,80.2536,977.75,0.088369,0.0833333,0.0833333,0.142047,0.387106,0.0209937,-0.00841176,-5.31469,3.90185e-05,0.008211,0.180248,12987.5,0.663854,0.282285,-1,0.2,398.976,1.63676e+07,1.03137,1.11839,0.976169,0.059825,-1.12394,1.9555,-0.004,-1.39468e-05,-0.000624055
1333,80.8921,989,0.0879818,0.0416667,0.166667,0.141591,0.394248,0.0471913,-0.00704208,-5.31639,3.90185e-05,0.0160833,0.180243,12540.4,0.696385,0.283491,-1,0.2,399.957,1.63799e+07,0.792936,1.32218,0.986793,0.0912634,-1.1158,1.978,-0.01,-3.45807e-05,-0.000726194
1334,92.5251,1000,0.0948844,14.3333,0,0.14952,0.298462,0.0198722,-0.013322,-5.31779,3.90185e-05,0.0161748,0.180205,11573,0.769529,0.292253,-1,0.2,401.02,1.63922e+07,1.32768,1.30537,0.99961,0.125325,-1.12733,2,-0.00398837,-1.1063e-06,-0.000412892
1335,120.973,1000,0.0979086,0.0416667,0,0.149608,0.253514,0.0112157,-0.0101424,-5.32365,3.90185e-05,0.00778621,0.180132,12331.8,0.696493,0.299952,-1,0.2,402.018,1.64045e+07,1.98786,1.83813,0.999906,0.320745,-1.09771,2,0,0,-0.000279144
1336,75.009,862,0.0966071,0,0.0416667,0.149865,0.262086,0.00821117,-0.00952649,-5.33268,3.90185e-05,0.0132117,0.180019,13016.9,0.657256,0.28675,-1,0.2,402.963,1.64168e+07,0.511416,1.51538,0.858451,0.154698,-1.00358,1.724,-0.009,-0.00012155,-0.000792088
1337,71.4553,1000,0.0960667,0.0416667,0,0.149735,0.25911,0.0217456,-0.0087152,-5.34311,3.90185e-05,0.0104942,0.179947,13218.6,0.64312,0.286478,-1,0.2,403.894,1.64291e+07,1.10205,0.624388,0.999779,0.0184146,-1.15125,2,-0.02,-3.41374e-06,-0.000609282
1338,84.6719,944,0.0955908,0.0416667,0.0833333,0.151099,0.262505,0.0288606,-0.00911517,-5.34841,3.90185e-05,0.0140734,0.179901,13293.1,0.641641,0.28275,-1,0.2,404.82,1.64413e+07,1.47793,0.878597,0.941599,0.11521,-1.06581,1.888,-0.00133333,-6.39236e-05,-0.00053431
1339,83.4477,990.333,0.0946847,0.0833333,0.0416667,0.15113,0.267281,0.0108041,-0.0108938,-5.35407,3.90185e-05,0.00999674,0.179833,13092.2,0.650497,0.288079,-1,0.2,405.759,1.64536e+07,0.947064,1.2705,0.988814,0.104108,-1.11038,1.98067,-0.00733333,-6.11966e-05,-0.000994969
1340,90.7504,1000,0.0946355,0.166667,0,0.149917,0.273271,0.0125403,-0.00969921,-5.36153,3.90185e-05,0.00780997,0.179757,13278.8,0.637628,0.28776,-1,0.2,406.686,1.64659e+07,1.35916,1.22421,0.999831,0.0999481,-1.13713,2,-0.008,-1.49487e-06,-0.000492336
1341,91.6834,1000,0.0939372,0.291667,0,0.148949,0.282594,0.019982,-0.00842525,-5.36862,3.90185e-05,0.0124139,0.179696,12795.9,0.663817,0.296489,-1,0.2,407.648,1.64782e+07,1.17502,1.37794,0.999741,0.157271,-1.12084,2,-0.00457143,-9.01078e-07,-0.000388743
1342,83.6658,932.917,0.0933169,0.458333,0.0416667,0.150044,0.291959,0.02245,-0.00838666,-5.3738,3.90185e-05,0.00619453,0.179654,13197.4,0.644432,0.286658,-1,0.2,408.58,1.64905e+07,1.2731,1.07691,0.932087,0.102256,-1.05878,1.86583,-0.00758333,-1.07764e-05,-0.000513492
1343,82.3241,876.357,0.0933996,0.458333,0.125,0.149569,0.294229,0.0202095,-0.00781454,-5.37839,3.90185e-05,0.0149381,0.179601,12966,0.657309,0.290403,-1,0.2,409.529,1.65028e+07,1.11938,1.22817,0.874282,0.134014,-0.984991,1.75271,-0.00678571,-2.01994e-05,-0.000564348
1344,70.0201,861.455,0.0937883,0.375,0.0833333,0.147111,0.298055,0.00805981,-0.00944953,-5.38435,3.90185e-05,0.0175875,0.179533,13094.4,0.650313,0.288105,-1,0.2,410.469,1.65151e+07,0.94932,0.915414,0.85996,0.0481323,-0.979366,1.72291,-0.0147273,-1.98345e-05,-0.000617593
1345,71.5864,1000,0.0933914,0.125,0,0.14656,0.306628,0.006401,-0.00821318,-5.39214,3.90185e-05,0.00605788,0.179449,13243.7,0.637873,0.289966,-1,0.2,411.398,1.65274e+07,0.87405,0.828853,0.999131,0.0278779,-1.13711,2,-0.013,-2.94646e-06,-0.000479776
1346,85.0949,1000,0.0927014,0.208333,0,0.145674,0.318465,0.00531238,-0.00810833,-5.40188,3.90185e-05,0.0124922,0.179336,12896.7,0.654487,0.298316,-1,0.2,412.352,1.65396e+07,0.687762,1.51587,0.999713,0.175063,-1.1193,2,-0.004,-5.65799e-07,-0.000367256
1347,81.7737,1000,0.0926421,0.0416667,0,0.144537,0.32241,0.00656913,-0.00794015,-5.41278,3.90185e-05,0.0120646,0.179241,13276.2,0.637498,0.288068,-1,0.2,413.279,1.65519e+07,0.567533,1.60333,0.999868,0.0496732,-1.11127,2,-0.02,-3.98649e-06,-0.000442191
1348,94.3753,1000,0.0918904,0.166667,0,0.144293,0.333064,0.0106186,-0.0066535,-5.42181,3.90185e-05,0.0144534,0.17915,13438.1,0.630931,0.283486,-1,0.2,414.194,1.65642e+07,1.37577,1.26927,0.99978,0.189606,-1.10622,2,-0.009,-1.66147e-06,-0.000431879
1349,71.2581,840.75,0.0918311,0.125,0.0416667,0.144454,0.340895,0.00587305,-0.00778649,-5.43106,3.90185e-05,0.0120824,0.179063,13281.3,0.631031,0.294178,-1,0.2,415.121,1.65765e+07,0.632716,1.22293,0.840038,0.126106,-0.934422,1.6815,-0.0055,-2.49006e-05,-0.000439709
1350,81.1338,1000,0.0914512,0.166667,0,0.14331,0.345161,0.00450559,-0.00756062,-5.43953,3.90185e-05,0.0114727,0.178975,11727.7,0.647449,0.400329,-1,0.2,416.17,1.65888e+07,0.931269,1.17401,0.999751,0.075767,-1.11293,2,-0.01075,-3.33542e-06,-0.000426538
1351,93.4023,1000,0.0915771,0.166667,0,0.142941,0.345167,0.00953646,-0.00598431,-5.44797,3.90185e-05,0.0155653,0.1789,12212.6,0.71463,0.291548,-1,0.2,417.178,1.66011e+07,1.39081,1.22464,0.999677,0.185444,-1.12806,2,-0.002,-5.74884e-07,-0.000392175
1352,84.4054,920.143,0.091542,0.25,0.0416667,0.143296,0.349217,0.00523967,-0.00778296,-5.45599,3.90185e-05,0.0149237,0.178805,12768.2,0.667963,0.294426,-1,0.2,418.141,1.66134e+07,1.06755,1.27616,0.919475,0.148359,-1.02153,1.84029,-0.00957143,-9.41085e-06,-0.000439176
