iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2
592,41.0264,583.278,0.0703624,0.25,0.5,0.145156,0.50533,0.34417,-0.00829979,-15.184,1.5e-05,0.0151922,0.104097,13269.2,0.673604,0.252447,-1,0.2,719.058,7.2745e+06,0.620693,0.668194,1.02028,0.0803708,-0.338216
593,43.7319,579.294,0.0706839,0.208333,0.5,0.147059,0.501635,0.325597,-0.00736794,-15.1824,1.5e-05,0.0131356,0.104107,13594.6,0.647171,0.25672,-1,0.2,719.963,7.28678e+06,0.791787,0.629204,1.01801,0.077468,-0.329869
594,42.3573,553.538,0.0683278,0.291667,0.791667,0.148202,0.497324,0.261295,-0.00956865,-15.1809,1.5e-05,0.0168454,0.104113,12923.3,0.699622,0.251216,-1,0.2,720.915,7.29907e+06,0.772222,0.670419,0.96564,0.0754421,-0.36586
595,39.0721,560.833,0.0708378,0.166667,0.583333,0.146644,0.490038,0.329595,-0.00744895,-15.1798,1.5e-05,0.00738287,0.104121,13566,0.651315,0.254479,-1,0.2,721.823,7.31136e+06,0.787708,0.431806,0.985166,0.0735013,-0.324579
596,48.4532,731.792,0.070644,0.333333,0.666667,0.148595,0.496786,0.262787,-0.00749461,-15.1781,1.5e-05,0.0148746,0.104132,13331.5,0.665755,0.25597,-1,0.2,722.745,7.32365e+06,0.785711,0.648322,1.28783,0.0945076,-0.393709
597,51.668,704.636,0.0694399,0.375,0.541667,0.148803,0.506854,0.368764,-0.00550657,-15.1764,1.5e-05,0.0110167,0.104141,13125.7,0.685633,0.250549,-1,0.2,723.683,7.33594e+06,0.907343,0.715677,1.22913,0.0884611,-0.357213
598,42.0395,514.87,0.0681286,0.166667,0.791667,0.15092,0.507462,0.303292,-0.00863414,-15.1748,1.5e-05,0.0160498,0.10415,11772.7,0.688511,0.355261,-1,0.2,724.728,7.34822e+06,0.767072,0.698435,0.89764,0.065327,-0.326501
599,46.2773,597.458,0.0687477,0.25,0.75,0.152421,0.510045,0.274469,-0.00885978,-15.1734,1.5e-05,0.0180161,0.104158,8914.19,0.94022,0.438257,-1,0.2,726.108,7.36051e+06,0.884236,0.685158,1.04619,0.0749051,-0.376624
600,48.8811,687.889,0.0703574,0.291667,0.458333,0.14947,0.495747,0.279956,-0.00655658,-15.1719,1.5e-05,0.0050097,0.104165,10371.5,0.836514,0.348273,-1,0.2,727.294,7.3728e+06,0.944262,0.588096,1.20649,0.0836296,-0.378423
601,40.9465,583.786,0.0702138,0.208333,0.375,0.147872,0.50359,0.278788,-0.00835325,-15.171,1.5e-05,0.016178,0.104169,10044.8,0.830566,0.392756,-1,0.2,729.582,7.38509e+06,0.646802,0.635958,1.01359,0.0742434,-0.323273
602,36.3659,555.158,0.0703236,0.25,0.541667,0.146929,0.496912,0.280582,-0.00611612,-15.1702,1.5e-05,0.0101736,0.104175,9787.37,0.906361,0.349135,-1,0.2,730.839,7.39738e+06,0.749904,0.3855,0.980814,0.0717252,-0.369647
603,43.0777,764.188,0.0707463,0.416667,0.25,0.146873,0.487658,0.335553,-0.00658654,-15.1691,1e-05,0.0288534,0.104182,12199.6,0.729824,0.277422,-1,0.2,731.847,7.40966e+06,0.652516,0.505207,1.33484,0.0933235,-0.432007
604,33.3546,526.45,0.0708649,0.25,0.583333,0.146821,0.476661,0.243445,-0.0054105,-15.1681,1e-05,0.0255637,0.104187,11211.8,0.697804,0.398184,-1,0.2,732.946,7.42195e+06,0.622009,0.407559,0.921965,0.0683023,-0.352108
605,46.3675,646,0.0716107,0.291667,0.5,0.144306,0.478575,0.263996,-0.0047565,-15.1673,1e-05,0.0120959,0.104191,9655.32,0.884194,0.388472,-1,0.2,734.22,7.43424e+06,0.85186,0.626176,1.13286,0.077351,-0.369866
606,35.2676,578.5,0.0698386,0.375,0.458333,0.144845,0.479855,0.281417,-0.00608594,-15.1664,1e-05,0.0239389,0.104197,9479.07,0.917723,0.378607,-1,0.2,735.517,7.44653e+06,0.615095,0.466945,1.01693,0.0748357,-0.410424
607,48.308,659.286,0.0725401,0.125,0.458333,0.143251,0.462693,0.30382,-0.00578397,-15.1654,1e-05,0.00869787,0.104201,10290.4,0.833993,0.360133,-1,0.2,736.713,7.45882e+06,0.941527,0.668215,1.1486,0.0768219,-0.419759
608,41.7764,594.143,0.0704722,0.25,0.625,0.145791,0.474432,0.222056,-0.00659656,-15.1648,1e-05,0.00883872,0.104207,9001.1,0.961089,0.404077,-1,0.2,738.079,7.4711e+06,0.800738,0.550786,1.03988,0.0720915,-0.374673
609,60.2988,824.7,0.0737057,0.25,0.166667,0.141212,0.462098,0.255616,-0.00625906,-15.1637,1e-05,0.0163709,0.104212,9867.87,0.888751,0.356502,-1,0.2,739.326,7.48339e+06,0.980901,0.906658,1.42954,0.0935249,-0.395682
610,50.6087,782.333,0.0718325,0.541667,0.333333,0.14406,0.471097,0.214704,-0.00871166,-15.1628,1e-05,0.00741782,0.104218,11039.7,0.795826,0.317247,-1,0.2,740.44,7.49568e+06,0.841107,0.628352,1.37432,0.0893379,-0.402682
611,37.2154,586.067,0.0728047,0.291667,0.333333,0.142761,0.461053,0.234287,-0.00654285,-15.1618,1e-05,0.0126268,0.104223,9848.94,0.845086,0.402561,-1,0.2,741.689,7.50797e+06,0.609668,0.500457,1.02691,0.0729314,-0.349198
612,39.4402,658.905,0.0717973,0.333333,0.541667,0.143104,0.464174,0.258125,-0.00714264,-15.1607,1e-05,0.0131702,0.104231,9029.06,0.965266,0.395673,-1,0.2,743.052,7.52026e+06,0.660701,0.458899,1.15653,0.0817272,-0.385842
613,45.154,651.333,0.0727826,0.208333,0.416667,0.14323,0.454221,0.161736,-0.00878696,-15.1596,1e-05,0.0172443,0.104234,9960.52,0.901133,0.332538,-1,0.2,744.287,7.53254e+06,0.850599,0.585271,1.13472,0.0755389,-0.388422
614,56.3205,782.9,0.0736136,0.25,0.166667,0.142123,0.453348,0.24863,-0.00656481,-15.1591,1e-05,0.00719591,0.104239,11004,0.752875,0.363809,-1,0.2,745.405,7.54483e+06,0.98083,0.789498,1.35249,0.0836463,-0.390436
615,45.2778,716.056,0.073335,0.291667,0.458333,0.142472,0.456221,0.256989,-0.00437015,-15.1582,1e-05,0.0124004,0.104244,10010.5,0.835052,0.392454,-1,0.2,746.633,7.55712e+06,0.795555,0.523929,1.26109,0.0788789,-0.395564
616,50.6507,750.941,0.0714018,0.25,0.458333,0.143968,0.467907,0.34689,-0.00831539,-15.1575,1e-05,0.0132273,0.104248,9940.78,0.93485,0.30127,-1,0.2,747.871,7.56941e+06,0.944037,0.622435,1.31464,0.0800107,-0.428591
617,39.3278,466.133,0.0718591,0,0.625,0.145848,0.469528,0.35157,-0.00595545,-15.1566,1e-05,0.00832923,0.104255,9995.01,0.826127,0.403287,-1,0.2,749.102,7.5817e+06,0.780472,0.683746,0.823747,0.05489,-0.376466
618,44.871,611.562,0.0716388,0.208333,0.458333,0.143325,0.461982,0.340086,-0.00840391,-15.1553,1e-05,0.0129957,0.104262,9799,0.881708,0.372297,-1,0.2,750.357,7.59398e+06,0.773613,0.698295,1.07052,0.0676209,-0.366495
619,43.5929,725.1,0.0714841,0.416667,0.416667,0.142754,0.469995,0.33408,-0.00828725,-15.1542,1e-05,0.0202933,0.104268,10154.3,0.848607,0.361523,-1,0.2,751.569,7.60627e+06,0.773391,0.460561,1.2758,0.0790797,-0.409181
620,33.1162,551.476,0.0693212,0.375,0.5,0.143198,0.484608,0.34577,-0.00910946,-15.1532,1e-05,0.0215276,0.104274,10819,0.846747,0.289037,-1,0.2,752.706,7.61856e+06,0.571659,0.480122,0.97736,0.0656474,-0.438979
621,41.8202,534.067,0.0718821,0.0833333,0.541667,0.14369,0.452764,0.266487,-0.0080178,-15.1519,1e-05,0.0179294,0.104282,13770.7,0.624414,0.267916,-1,0.2,753.6,7.63085e+06,0.860129,0.629308,0.948294,0.0609129,-0.407633
622,45.0379,649.833,0.0732716,0.416667,0.583333,0.142308,0.441435,0.256265,-0.00713371,-15.1506,1e-05,0.0190127,0.104289,9252.51,0.915549,0.412523,-1,0.2,754.929,7.64314e+06,0.776869,0.653101,1.15227,0.072295,-0.402641
623,52.2901,813.5,0.0745269,0.375,0.291667,0.141235,0.440939,0.225234,-0.00563679,-15.1496,1e-05,0.0131044,0.104294,9799.43,0.874566,0.379384,-1,0.2,756.184,7.65542e+06,0.833769,0.6603,1.44237,0.0869929,-0.408929
624,46.3913,758.5,0.0745194,0.458333,0.291667,0.138747,0.432561,0.214292,-0.00760891,-15.1487,1e-05,0.00987221,0.1043,10575.8,0.862796,0.299098,-1,0.2,757.35,7.66771e+06,0.736843,0.55886,1.32977,0.0799818,-0.385893
625,43.8662,738,0.0751667,0.166667,0.166667,0.137008,0.438426,0.206654,-0.00528998,-15.1477,1e-05,0.0130497,0.104306,13280,0.661132,0.264172,-1,0.2,758.277,7.68e+06,0.625773,0.59898,1.29615,0.0802423,-0.407832
626,49.9544,756.55,0.0739794,0.416667,0.416667,0.13966,0.425391,0.27331,-0.00574731,-15.1467,1e-05,0.0116778,0.104311,10467.3,0.789627,0.384311,-1,0.2,759.452,7.69229e+06,0.908652,0.578153,1.3365,0.0805609,-0.406142
627,50.8191,661.833,0.0749022,0.125,0.625,0.138057,0.42485,0.293473,-0.00635541,-15.1459,1e-05,0.0137382,0.104314,9474.7,0.914741,0.382187,-1,0.2,760.751,7.70458e+06,1.0213,0.686662,1.18197,0.0704551,-0.419441
628,49.2462,700.737,0.0753152,0.291667,0.5,0.13726,0.414351,0.181574,-0.0067561,-15.1452,1e-05,0.00588936,0.10432,10281.8,0.881695,0.313422,-1,0.2,761.948,7.71686e+06,0.923925,0.589772,1.26272,0.0725628,-0.386674
629,52.2672,784.364,0.075942,0.333333,0.125,0.1349,0.409443,0.287483,-0.00666477,-15.1442,1e-05,0.00918198,0.104324,12572.7,0.701314,0.276044,-1,0.2,762.926,7.72915e+06,0.90999,0.66891,1.37509,0.0793427,-0.419978
630,52.427,708.083,0.0749218,0.125,0.375,0.137504,0.423861,0.215612,-0.00617173,-15.1437,1e-05,0.0101582,0.104327,12248,0.623631,0.379635,-1,0.2,763.931,7.74144e+06,0.944346,0.759416,1.26291,0.0698405,-0.415166
631,54.7318,711.562,0.076094,0.166667,0.5,0.137034,0.409271,0.235523,-0.00708533,-15.143,1e-05,0.0154412,0.104331,9120.5,0.932673,0.414622,-1,0.2,765.28,7.75373e+06,0.90441,0.893294,1.25006,0.0691316,-0.380305
632,67.5136,833.714,0.0760229,0.166667,0.416667,0.137142,0.415293,0.30015,-0.00720435,-15.1422,1e-05,0.0167806,0.104338,10253.5,0.821985,0.376434,-1,0.2,766.48,7.76602e+06,1.14056,1.08619,1.4711,0.0771561,-0.399326
633,61.6623,870.5,0.0748415,0.416667,0.333333,0.138156,0.410148,0.368997,-0.00527837,-15.1411,1e-05,0.0195407,0.104344,10700.1,0.829713,0.318688,-1,0.2,767.63,7.7783e+06,1.09897,0.786719,1.54367,0.0828106,-0.429065
634,52.9804,733.737,0.0760556,0.25,0.541667,0.139094,0.409808,0.197598,-0.00539861,-15.14,1e-05,0.00638444,0.10435,12278.4,0.680591,0.320188,-1,0.2,768.632,7.79059e+06,0.91037,0.801301,1.30597,0.0730075,-0.441628
635,61.1719,803.462,0.0750371,0.5,0.583333,0.14107,0.40671,0.252462,-0.00616892,-15.139,1e-05,0.00827857,0.104355,8922.84,0.955764,0.421376,-1,0.2,770.013,7.80288e+06,1.08426,0.885797,1.41952,0.075976,-0.406966
636,53.8012,772.583,0.0740401,0.541667,0.458333,0.143335,0.415801,0.226707,-0.00659726,-15.1382,1e-05,0.00669265,0.104359,10196.7,0.849596,0.355503,-1,0.2,771.22,7.81517e+06,0.974043,0.694901,1.35631,0.0735659,-0.408763
637,76.7562,825.667,0.0764647,0.166667,0.208333,0.13938,0.416175,0.223098,-0.00600079,-15.1376,1e-05,0.00962818,0.104362,11502.4,0.769965,0.298333,-1,0.2,772.29,7.82746e+06,1.29007,1.41971,1.46032,0.0746785,-0.406974
638,58.4548,764.053,0.0739106,0.458333,0.333333,0.141469,0.422497,0.312629,-0.00450803,-15.1371,1e-05,0.00743506,0.104365,13332.7,0.664628,0.257017,-1,0.2,773.212,7.83974e+06,0.970847,0.932552,1.34887,0.0723594,-0.401891
639,46.7962,712.077,0.0739407,0.5,0.583333,0.142377,0.441568,0.370616,-0.00726431,-15.1365,1e-05,0.00587596,0.104369,9529.7,0.910252,0.379191,-1,0.2,774.503,7.85203e+06,0.802421,0.589567,1.26332,0.0698799,-0.385375
640,50.4142,702.167,0.0729891,0.333333,0.416667,0.143117,0.447197,0.297717,-0.00758341,-15.1359,1e-05,0.0118119,0.104372,10181.5,0.852843,0.354056,-1,0.2,775.711,7.86432e+06,0.847484,0.762154,1.24921,0.0687211,-0.406857
641,50.379,636.765,0.0740553,0.166667,0.541667,0.14081,0.427419,0.375545,-0.0058432,-15.1352,1e-05,0.00859827,0.104378,10367.6,0.893034,0.292194,-1,0.2,776.898,7.87661e+06,0.911812,0.836605,1.13507,0.0650866,-0.429626
642,37.9064,559.789,0.073366,0.208333,0.583333,0.142105,0.439165,0.336375,-0.00690368,-15.1339,1e-05,0.0100812,0.104387,12760.1,0.702942,0.260056,-1,0.2,777.862,7.8889e+06,0.719976,0.492184,1.00804,0.0598306,-0.384705
643,61.5002,754.429,0.0752654,0.25,0.333333,0.142639,0.41552,0.276092,-0.0075528,-15.1327,1e-05,0.00790974,0.104391,11318.3,0.699608,0.386064,-1,0.2,778.948,7.90118e+06,1.12155,0.965084,1.33521,0.068401,-0.415234
644,65.846,833.692,0.0756199,0.166667,0.375,0.142077,0.416372,0.329165,-0.0082852,-15.1321,1e-05,0.0117544,0.104395,9502.53,0.936152,0.356978,-1,0.2,780.243,7.91347e+06,1.16575,0.982851,1.48364,0.0703974,-0.410336
645,61.3506,717,0.0745772,0.25,0.416667,0.142779,0.429741,0.279411,-0.005512,-15.1312,1e-05,0.00904654,0.104402,10073.1,0.87521,0.34467,-1,0.2,781.464,7.92576e+06,1.01442,1.12932,1.28156,0.0659588,-0.423737
646,64.1815,747,0.0737567,0.166667,0.5,0.145022,0.434766,0.329209,-0.00787382,-15.1298,1e-05,0.00828822,0.10441,12180.2,0.745224,0.26363,-1,0.2,782.474,7.93805e+06,1.10522,1.12101,1.3305,0.064028,-0.411688
647,49.7353,681.2,0.0742515,0.5,0.333333,0.143601,0.42543,0.307302,-0.00660342,-15.1287,1e-05,0.01263,0.104415,13775.7,0.631939,0.260068,-1,0.2,783.367,7.95034e+06,0.843376,0.792606,1.20589,0.0675859,-0.422695
648,57.7661,835,0.0753071,0.458333,0.208333,0.142386,0.419077,0.256791,-0.00783408,-15.128,1e-05,0.013238,0.104418,9451.63,0.919783,0.38031,-1,0.2,784.669,7.96262e+06,1.08881,0.645859,1.48907,0.0743085,-0.409745
649,58.9627,849.111,0.0738262,0.416667,0.333333,0.14235,0.427627,0.380009,-0.00725832,-15.1273,1e-05,0.0122356,0.104424,9792.08,0.896708,0.358184,-1,0.2,785.925,7.97491e+06,0.97554,0.79026,1.52507,0.0799794,-0.422715
650,51.815,670.409,0.0742858,0.333333,0.583333,0.143428,0.437518,0.301678,-0.00856633,-15.1263,1e-05,0.00741863,0.104429,10464.9,0.863396,0.310811,-1,0.2,787.101,7.9872e+06,0.937859,0.792919,1.20273,0.0628618,-0.405615
651,43.8928,515.176,0.0732205,0.166667,0.541667,0.144012,0.431545,0.331896,-0.00766617,-15.1256,1e-05,0.0142505,0.104432,13106.2,0.665287,0.272286,-1,0.2,788.04,7.99949e+06,0.914858,0.675512,0.921686,0.0513001,-0.368716
652,59.2621,774.412,0.0733036,0.333333,0.375,0.146021,0.441018,0.528716,-0.0065496,-15.1249,1e-05,0.0131348,0.104437,13409.1,0.659522,0.25687,-1,0.2,788.957,8.01178e+06,0.974944,0.953028,1.38383,0.0697355,-0.418427
653,50.3964,637.929,0.0731343,0.0833333,0.5,0.147563,0.432541,0.283656,-0.00841151,-15.124,1e-05,0.00978013,0.104442,13665.8,0.64181,0.257366,-1,0.2,789.858,8.02406e+06,0.958548,0.743292,1.15212,0.0598256,-0.393964
654,33.5121,519.857,0.0742662,0.208333,0.375,0.144231,0.424682,0.332746,-0.00689004,-15.1231,1e-05,0.0140148,0.104448,13540.9,0.645874,0.261597,-1,0.2,790.766,8.03635e+06,0.574006,0.538246,0.932643,0.0549021,-0.424192
655,41.2971,619.722,0.072721,0.25,0.5,0.144909,0.434975,0.358138,-0.00703538,-15.1223,1e-05,0.0165577,0.104451,13547.1,0.649846,0.257212,-1,0.2,791.675,8.04864e+06,0.666312,0.625117,1.10398,0.0609813,-0.391537
656,40.2206,561.133,0.0743914,0.125,0.5,0.143295,0.422947,0.333762,-0.00570469,-15.1218,1e-05,0.0211698,0.104455,13654.1,0.647377,0.252575,-1,0.2,792.576,8.06093e+06,0.798644,0.628295,1.00624,0.0544884,-0.476642
657,58.7344,744.471,0.0749674,0.208333,0.5,0.143266,0.416736,0.275512,-0.0054509,-15.1209,1e-05,0.00730096,0.10446,13165.1,0.675367,0.258011,-1,0.2,793.511,8.07322e+06,0.968598,0.969607,1.33228,0.0637365,-0.397499
658,53.8873,768.375,0.0763937,0.25,0.416667,0.142314,0.409791,0.311153,-0.0045972,-15.1202,1e-05,0.00800174,0.104464,13617.8,0.641366,0.260981,-1,0.2,794.414,8.0855e+06,0.870033,0.758855,1.38843,0.0701034,-0.39306
659,58.7792,672.667,0.0754926,0.125,0.375,0.143456,0.412592,0.256628,-0.00730702,-15.1196,1e-05,0.00669822,0.104467,13134.4,0.660535,0.275027,-1,0.2,795.351,8.09779e+06,1.21096,0.837656,1.20986,0.0579063,-0.377425
660,65.0399,823.571,0.0745506,0.375,0.208333,0.143817,0.421261,0.270938,-0.00597936,-15.1188,1e-05,0.00935444,0.104473,13725.9,0.636283,0.258962,-1,0.2,796.247,8.11008e+06,1.00167,1.1111,1.46494,0.0678741,-0.393579
661,57.2891,770,0.0748085,0.416667,0.458333,0.142731,0.424814,0.358907,-0.00845677,-15.1179,1e-05,0.00803306,0.104478,13293.2,0.673747,0.250639,-1,0.2,797.173,8.12237e+06,0.888005,0.908678,1.39655,0.0659388,-0.394717
662,45.7994,732.474,0.0755127,0.5,0.291667,0.139542,0.424384,0.387386,-0.00615792,-15.1168,1e-05,0.0149781,0.104486,13513.6,0.653746,0.255561,-1,0.2,798.083,8.13466e+06,0.700263,0.624438,1.30973,0.0669059,-0.41137
663,65.6515,737.263,0.0752169,0.166667,0.625,0.141432,0.432112,0.402178,-0.00652181,-15.1155,1e-05,0.0122023,0.104492,12908.6,0.690633,0.261289,-1,0.2,799.037,8.14694e+06,1.21841,1.04955,1.33149,0.0597924,-0.376665
664,59.4023,800.786,0.0746609,0.541667,0.625,0.140567,0.424366,0.311316,-0.00638201,-15.1146,1e-05,0.00884074,0.104497,13332.2,0.670175,0.251501,-1,0.2,799.96,8.15923e+06,0.971976,0.902033,1.43823,0.0672894,-0.409413
665,48.1733,645.214,0.0752311,0.166667,0.416667,0.139545,0.426455,0.314307,-0.00697922,-15.1137,1e-05,0.00695479,0.104502,13845.7,0.628707,0.25879,-1,0.2,800.848,8.17152e+06,0.845758,0.742225,1.15335,0.0555224,-0.388185
666,41.9736,637.75,0.0757205,0.208333,0.458333,0.139686,0.418361,0.386261,-0.00626183,-15.1128,1e-05,0.0141954,0.104508,14021,0.618876,0.257521,-1,0.2,801.726,8.18381e+06,0.813302,0.470249,1.15788,0.0590119,-0.401759
667,51.479,666.625,0.0737368,0.208333,0.791667,0.140763,0.432932,0.422972,-0.00771902,-15.1116,1e-05,0.0209149,0.104516,13424.1,0.6634,0.251967,-1,0.2,802.642,8.1961e+06,0.895942,0.783868,1.20677,0.0573528,-0.369988
668,51.8779,725.4,0.0751056,0.375,0.666667,0.138613,0.427516,0.471953,-0.00488361,-15.1103,1e-05,0.0141187,0.104522,13245,0.674662,0.253084,-1,0.2,803.571,8.20838e+06,0.813773,0.816541,1.31693,0.064731,-0.418078
669,53.2237,663.579,0.0746762,0.125,0.666667,0.141803,0.434605,0.358798,-0.00675532,-15.1094,1e-05,0.0157944,0.104528,13479.1,0.660806,0.250826,-1,0.2,804.484,8.22067e+06,1.04591,0.783695,1.20235,0.0564914,-0.427267
670,47.3202,602.667,0.0759365,0.125,0.375,0.13802,0.420377,0.404633,-0.00676833,-15.1085,1e-05,0.0121821,0.104532,14046.2,0.61452,0.260308,-1,0.2,805.36,8.23296e+06,0.853123,0.742294,1.09242,0.0534002,-0.375232
671,53.7017,734.938,0.0759809,0.333333,0.333333,0.135831,0.412602,0.364251,-0.00858736,-15.1078,1e-05,0.0139354,0.104536,13477.7,0.655346,0.256385,-1,0.2,806.273,8.24525e+06,0.974873,0.732499,1.33477,0.0624696,-0.419525
672,37.7363,527.294,0.0756428,0.166667,0.541667,0.137508,0.429822,0.447673,-0.00750116,-15.1072,1e-05,0.00598224,0.104539,13266.4,0.670356,0.255894,-1,0.2,807.201,8.25754e+06,0.622835,0.617214,0.956505,0.0540565,-0.363796
673,53.6954,732.471,0.0772996,0.208333,0.5,0.135861,0.407832,0.319785,-0.0078523,-15.1064,1e-05,0.0157151,0.104546,13445.1,0.657436,0.256502,-1,0.2,808.116,8.26982e+06,0.968644,0.72855,1.33654,0.063109,-0.412069
674,46.0775,658.667,0.0755922,0.125,0.5,0.13686,0.413183,0.361887,-0.00848536,-15.1049,1e-05,0.0130047,0.104555,13364.2,0.6617,0.257769,-1,0.2,809.036,8.28211e+06,0.805191,0.628406,1.20485,0.0603441,-0.39491
675,58.5681,913.053,0.0777867,0.541667,0.25,0.13215,0.415633,0.398189,-0.0072423,-15.1035,1e-05,0.0153044,0.104561,13077.7,0.680876,0.25874,-1,0.2,809.977,8.2944e+06,0.757306,0.869898,1.65618,0.0753532,-0.430335
676,48.5406,638.2,0.0774014,0.25,0.583333,0.13188,0.421711,0.364392,-0.00589392,-15.1028,1e-05,0.00774282,0.104565,13206.8,0.678208,0.252221,-1,0.2,810.909,8.30669e+06,0.781237,0.832373,1.16303,0.059672,-0.409284
677,38.7138,611.231,0.0772417,0.0833333,0.458333,0.131731,0.414031,0.40365,-0.00678522,-15.1019,1e-05,0.0110148,0.104572,13615.7,0.646202,0.256289,-1,0.2,811.812,8.31898e+06,0.655612,0.436664,1.12808,0.0573655,-0.342027
678,60.3082,790.391,0.0754812,0.416667,0.541667,0.131747,0.43463,0.431818,-0.00758168,-15.1008,1e-05,0.0147185,0.104578,13359.8,0.668211,0.251566,-1,0.2,812.733,8.33126e+06,0.968057,0.963162,1.44715,0.0639848,-0.426945
679,45.5287,670.273,0.0774249,0.166667,0.291667,0.128611,0.412472,0.397545,-0.00864736,-15.0998,1e-05,0.0105053,0.104583,14210.5,0.603993,0.260718,-1,0.2,813.599,8.34355e+06,0.717099,0.69071,1.24366,0.0593143,-0.434347
680,52.6389,716.316,0.0779465,0.291667,0.5,0.129549,0.418566,0.387674,-0.00853488,-15.099,1e-05,0.00996771,0.104587,13474.4,0.654864,0.257086,-1,0.2,814.512,8.35584e+06,0.899455,0.745874,1.31799,0.0627081,-0.394086
681,47.5515,712.111,0.0774778,0.333333,0.416667,0.129327,0.418632,0.364857,-0.00660206,-15.0981,1e-05,0.0111693,0.104593,13541.7,0.648891,0.258527,-1,0.2,815.421,8.36813e+06,0.883343,0.562413,1.30618,0.0642665,-0.438631
682,54.8987,734.176,0.0790253,0.291667,0.416667,0.126308,0.407402,0.29759,-0.00731376,-15.0971,1e-05,0.00895748,0.104598,13227.9,0.669234,0.259709,-1,0.2,816.351,8.38042e+06,0.777049,0.945025,1.3532,0.0666891,-0.397024
683,40.9569,505.4,0.079074,0.0416667,0.375,0.127524,0.409993,0.312962,-0.00719198,-15.0965,1e-05,0.00982492,0.104601,14126.7,0.606612,0.263229,-1,0.2,817.222,8.3927e+06,0.753288,0.614159,0.923612,0.0480291,-0.291243
684,41.1452,571.941,0.0759102,0.125,0.583333,0.129304,0.427,0.292689,-0.00722051,-15.0959,1e-05,0.0206664,0.104605,13975.6,0.624375,0.254871,-1,0.2,818.103,8.40499e+06,0.684341,0.64419,1.05159,0.0520579,-0.37492
685,47.7546,613.615,0.0785257,0.208333,0.333333,0.127121,0.4089,0.372842,-0.00509282,-15.0952,1e-05,0.0192757,0.10461,13723.1,0.626377,0.269047,-1,0.2,818.999,8.41728e+06,0.902056,0.7555,1.13123,0.0536737,-0.454729
686,58.3819,727.842,0.0773551,0.208333,0.583333,0.130628,0.429326,0.212777,-0.0075939,-15.0944,1e-05,0.0133233,0.104614,13313,0.669908,0.253096,-1,0.2,819.923,8.42957e+06,1.01285,0.896901,1.33676,0.0595446,-0.386959
687,52.4302,765.857,0.077301,0.333333,0.25,0.128526,0.416478,0.293403,-0.00660557,-15.0937,1e-05,0.0156852,0.104619,14035.2,0.61649,0.259024,-1,0.2,820.8,8.44186e+06,0.804419,0.725138,1.42245,0.0720307,-0.402526
688,39.2776,586.143,0.0754887,0.208333,0.375,0.131107,0.432791,0.415425,-0.00659632,-15.0925,1e-05,0.0225446,0.104627,13624.5,0.61095,0.290955,-1,0.2,821.703,8.45414e+06,0.526135,0.702391,1.08279,0.0597394,-0.407168
689,54.5732,706.143,0.0780945,0.333333,0.541667,0.126446,0.412342,0.461545,-0.00714266,-15.0912,1e-05,0.00745837,0.104634,9342.62,0.91267,0.402593,-1,0.2,823.02,8.46643e+06,0.961077,0.868344,1.29467,0.0578294,-0.453258
690,58.3063,817.273,0.0770242,0.25,0.208333,0.126284,0.415931,0.482633,-0.00594439,-15.0899,1e-05,0.0134096,0.104643,10363.5,0.813548,0.372147,-1,0.2,824.207,8.47872e+06,0.9901,0.766779,1.50878,0.07003,-0.420375
691,53.9431,653.44,0.0756499,0.291667,0.75,0.131422,0.44157,0.270128,-0.00809527,-15.0882,1e-05,0.0144739,0.104652,10366.1,0.886191,0.299211,-1,0.2,825.394,8.49101e+06,0.990746,0.891691,1.19814,0.0532178,-0.436636
692,65.2389,804.667,0.077375,0.375,0.5,0.130505,0.416029,0.280554,-0.00835855,-15.0869,1e-05,0.0115287,0.10466,11483.2,0.733472,0.336616,-1,0.2,826.465,8.5033e+06,1.12421,1.05483,1.48816,0.0637987,-0.46906
693,39.8829,650.071,0.0785127,0.208333,0.375,0.126817,0.431101,0.361354,-0.00665885,-15.0854,1e-05,0.00669544,0.104669,13035,0.660616,0.282073,-1,0.2,827.409,8.51558e+06,0.616486,0.512696,1.20185,0.0608214,-0.397709
694,44.6815,636.588,0.0749215,0.25,0.458333,0.127744,0.440246,0.376,-0.0074688,-15.0838,1e-05,0.0123948,0.104679,12345.9,0.709422,0.28589,-1,0.2,828.406,8.52787e+06,0.730612,0.658164,1.18433,0.0589777,-0.398008
695,40.2124,558.2,0.0779982,0.208333,0.416667,0.125624,0.423545,0.252237,-0.00819267,-15.0823,1e-05,0.0127689,0.104685,12224.8,0.710076,0.295093,-1,0.2,829.413,8.54016e+06,0.76849,0.572741,1.02203,0.0489538,-0.401592
