iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/joint_vel,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence,Episode_Reward/termination
1145,-22.2225,902.5,-0.0233982,0.333333,0.0833333,0.143675,1.15795,0.171801,-0.0100292,2.02833,8.88889e-05,0.0125727,0.286739,17235.5,0.478438,0.234508,-0.2,0.15,122.43,1.40698e+07,0.404904,0.0368245,0.589288,0.0249518,-0.41351,0.9025,-0.17794,nan,nan,nan,nan,-0.027119,-0.102492,-0.047924,nan,-0.301755,0,-0.226912,-0.718935,nan,-0.879774,-0.825,1.35507,0.5248,-1.6712,-0.0444,0.5875,-0.5
1146,-23.7659,842.5,-0.0241923,0.25,0.0833333,0.139765,1.12503,0.203932,-0.01026,2.0214,8.88889e-05,0.0173263,0.286552,16484.5,0.475254,0.270173,-0.2,0.15,123.177,1.4082e+07,0.371152,0.0313,0.547633,0.023072,-0.383306,0.8425,-0.153,nan,nan,nan,nan,-0.0241794,-0.091305,-0.0426982,nan,-0.281457,0,-0.212906,-0.658236,nan,-0.827072,-0.754125,1.25977,0.448,-1.5895,-0.03925,0.470313,-0.5
1147,-23.5031,784.167,-0.0256113,0.333333,0.166667,0.139655,1.11607,0.212817,-0.0110915,2.01384,8.88889e-05,0.0122199,0.286396,13354.5,0.569837,0.350301,-0.2,0.15,124.098,1.40943e+07,0.293765,0.0322842,0.506329,0.0213355,-0.355489,0.784167,-0.158983,nan,nan,nan,nan,-0.0231876,-0.0851704,-0.0411428,nan,-0.262211,0,-0.199232,-0.606032,nan,-0.760987,-0.68425,1.18682,0.448,-1.45,-0.042,0.3875,-0.5
1148,-19.7714,782.571,-0.0252167,0.166667,0.125,0.139268,1.12368,0.228367,-0.00943157,2.009,8.88889e-05,0.0148196,0.286344,14055.3,0.547918,0.32634,-0.2,0.15,124.974,1.41066e+07,0.3049,0.0318024,0.49293,0.0250455,-0.355261,0.782571,-0.170914,nan,nan,nan,nan,-0.0293505,-0.107325,-0.0467702,nan,-0.26159,-0.000571429,-0.198022,-0.608199,nan,-0.75658,-0.697714,1.18055,0.521143,-1.45314,-0.0402857,0.6125,-0.5
1149,-21.7736,825.556,-0.0244416,0.25,0.125,0.137816,1.13176,0.134712,-0.00997602,2.00587,8.88889e-05,0.0169051,0.2862,13941.4,0.545891,0.335511,-0.2,0.15,125.857,1.41189e+07,0.346674,0.0255234,0.540146,0.0233646,-0.380228,0.825556,-0.157089,nan,nan,nan,nan,-0.0265797,-0.100274,-0.0441337,nan,-0.276813,-0.000333333,-0.208434,-0.652695,nan,-0.808514,-0.744333,1.2541,0.470667,-1.54089,-0.0413333,0.573611,-0.5
1150,-24.091,848,-0.0258172,0.291667,0.166667,0.141838,1.12517,0.187531,-0.0096171,1.99904,8.88889e-05,0.0157014,0.286058,15631.5,0.498374,0.28773,-0.2,0.15,126.644,1.41312e+07,0.389307,0.0324433,0.553733,0.0217938,-0.386659,0.848,-0.167909,nan,nan,nan,nan,-0.0244746,-0.0923565,-0.043521,nan,-0.281888,-0.000909091,-0.215165,-0.680946,nan,-0.826242,-0.757364,1.29565,0.463636,-1.55964,-0.0390909,0.448864,-0.5
1151,-25.2286,909.133,-0.0241935,0.5,0.125,0.142565,1.09812,0.250267,-0.00952028,1.99406,8.88889e-05,0.0138931,0.28596,17068.4,0.480512,0.239415,-0.2,0.15,127.365,1.41435e+07,0.352899,0.0353695,0.589938,0.0244875,-0.414474,0.909133,-0.18476,nan,nan,nan,nan,-0.0288154,-0.110238,-0.0487068,nan,-0.303011,0,-0.232366,-0.731293,nan,-0.880216,-0.818,1.36696,0.524267,-1.66693,-0.0473333,0.501667,-0.5
1152,-28.6736,846,-0.02516,0.125,0.125,0.142273,1.10789,0.160609,-0.00951006,1.9894,8.88889e-05,0.00825956,0.285837,17623,0.461233,0.236039,-0.2,0.15,128.064,1.41558e+07,0.384927,0.0377129,0.551587,0.0150456,-0.375913,0.846,-0.109967,nan,nan,nan,nan,-0.0195972,-0.0703074,-0.0315763,nan,-0.281621,-0.000166667,-0.211676,-0.659359,nan,-0.815326,-0.7735,1.26814,0.318,-1.56267,-0.033,0.339583,-0.5
1153,-21.7412,802.154,-0.0238427,0.375,0.166667,0.138141,1.11756,0.166237,-0.0104478,1.98248,8.88889e-05,0.0135177,0.285622,13310.9,0.577587,0.345569,-0.2,0.15,128.989,1.41681e+07,0.286783,0.0309168,0.516547,0.0203964,-0.358732,0.802154,-0.161769,nan,nan,nan,nan,-0.0247113,-0.0956831,-0.0411374,nan,-0.266703,0,-0.206201,-0.632573,nan,-0.770325,-0.705923,1.22132,0.453846,-1.47354,-0.0423077,0.514423,-0.5
1154,-23.2563,804.25,-0.0233333,0.166667,0.166667,0.13983,1.1161,0.167219,-0.0114313,1.97223,8.88889e-05,0.011819,0.285376,14117.9,0.54581,0.324573,-0.2,0.15,129.86,1.41804e+07,0.360176,0.0306349,0.512529,0.021834,-0.362623,0.80425,-0.15915,nan,nan,nan,nan,-0.025168,-0.0915024,-0.0409322,nan,-0.266154,0,-0.211549,-0.624351,nan,-0.761754,-0.718125,1.21088,0.4595,-1.4655,-0.0405,0.454688,-0.5
1155,-19.4546,701.714,-0.0235384,0.166667,0.125,0.136847,1.12242,0.205781,-0.00964558,1.96317,8.88889e-05,0.0155196,0.285221,14253.4,0.54334,0.318772,-0.2,0.15,130.724,1.41926e+07,0.361501,0.0280761,0.457557,0.0194795,-0.315812,0.701714,-0.149314,nan,nan,nan,nan,-0.0212191,-0.0774568,-0.0383693,nan,-0.232801,0,-0.178963,-0.559648,nan,-0.667615,-0.617571,1.066,0.402857,-1.26457,-0.0365714,0.364286,-0.5
1156,-17.5311,839.2,-0.0209178,0.166667,0.0416667,0.133405,1.13155,0.209462,-0.0103631,1.95845,8.88889e-05,0.00967755,0.285149,15529.9,0.51594,0.275306,-0.2,0.15,131.517,1.42049e+07,0.34736,0.0338741,0.545093,0.0239866,-0.383926,0.8392,-0.18692,nan,nan,nan,nan,-0.0281128,-0.112601,-0.0489732,nan,-0.280448,0,-0.215297,-0.668433,nan,-0.817568,-0.7668,1.26991,0.5328,-1.5176,-0.0396,0.6975,-0.5
1157,-20.736,901.9,-0.023504,0.291667,0.125,0.141858,1.11933,0.153035,-0.0117023,1.9536,8.88889e-05,0.0100309,0.284952,17501,0.462423,0.23971,-0.2,0.15,132.22,1.42172e+07,0.37037,0.0351702,0.578053,0.0249408,-0.40737,0.9019,-0.20144,nan,nan,nan,nan,-0.029347,-0.114422,-0.0513004,nan,-0.298487,0,-0.236574,-0.693023,nan,-0.849932,-0.7902,1.38561,0.5852,-1.6688,-0.0484,0.62125,-0.5
1158,-23.5119,764,-0.0235074,0.208333,0.125,0.138467,1.13202,0.157744,-0.00936637,1.94441,8.88889e-05,0.0178672,0.284752,17448.8,0.462108,0.242123,-0.2,0.15,132.925,1.42295e+07,0.259659,0.0300761,0.485241,0.0209116,-0.344664,0.764,-0.153875,nan,nan,nan,nan,-0.0232954,-0.0877012,-0.0394241,nan,-0.25382,0,-0.195902,-0.60901,nan,-0.731668,-0.687375,1.15575,0.4375,-1.4295,-0.04125,0.45625,-0.5
1159,-26.3501,910,-0.0219277,0.25,0.125,0.138828,1.12928,0.172552,-0.0114534,1.9367,8.88889e-05,0.0177993,0.284617,14542.1,0.49752,0.347473,-0.2,0.15,133.772,1.42418e+07,0.322433,0.0390037,0.587433,0.0226658,-0.411756,0.91,-0.168689,nan,nan,nan,nan,-0.0257024,-0.0941534,-0.0429865,nan,-0.302443,-0.000222222,-0.234308,-0.687487,nan,-0.869108,-0.811667,1.39393,0.472444,-1.67333,-0.0435556,0.466667,-0.5
1160,-22.7155,822.929,-0.0217729,0.416667,0.166667,0.136293,1.1268,0.230905,-0.00948359,1.93181,8.88889e-05,0.0102768,0.284497,13870.3,0.560379,0.325542,-0.2,0.15,134.659,1.42541e+07,0.395032,0.0334026,0.527583,0.0203227,-0.373668,0.822929,-0.151057,nan,nan,nan,nan,-0.0221489,-0.0827547,-0.0388102,nan,-0.273242,0,-0.211472,-0.647129,nan,-0.791135,-0.719786,1.2432,0.419143,-1.51086,-0.0387143,0.40625,-0.5
1161,-22.0416,873.25,-0.0264394,0.625,0.208333,0.140458,1.12831,0.336636,-0.0102839,1.92661,8.88889e-05,0.009543,0.284398,14263.3,0.536938,0.324572,-0.2,0.15,135.522,1.42664e+07,0.412304,0.0351573,0.562943,0.0228437,-0.391332,0.87325,-0.17092,nan,nan,nan,nan,-0.0263097,-0.0999977,-0.0442201,nan,-0.29002,-0.0002,-0.224282,-0.674521,nan,-0.833273,-0.76515,1.31537,0.4826,-1.6042,-0.0415,0.484375,-0.5
1162,-19.4741,822.714,-0.0246759,0.291667,0.291667,0.14113,1.11939,0.210376,-0.00867283,1.92294,8.88889e-05,0.00934052,0.284311,15618.3,0.524134,0.262635,-0.2,0.15,136.31,1.42787e+07,0.405434,0.0340295,0.53341,0.0225914,-0.367512,0.822714,-0.1568,nan,nan,nan,nan,-0.0245046,-0.0917842,-0.0416299,nan,-0.273515,0,-0.208983,-0.635839,nan,-0.790638,-0.702643,1.23639,0.475429,-1.522,-0.0378571,0.6,-0.5
1163,-23.9171,878.25,-0.0217805,0.25,0.0833333,0.135192,1.11024,0.263931,-0.0102848,1.91922,8.88889e-05,0.0137977,0.284246,17608.1,0.462846,0.235016,-0.2,0.15,137.01,1.42909e+07,0.361835,0.0392289,0.565535,0.0200233,-0.395716,0.87825,-0.1461,nan,nan,nan,nan,-0.0229187,-0.0880376,-0.0381841,nan,-0.293198,0,-0.223083,-0.672514,nan,-0.855292,-0.796125,1.322,0.43,-1.605,-0.03125,0.479688,-0.5
1164,-20.408,723.875,-0.0243106,0.0833333,0.25,0.131301,1.12382,0.202535,-0.010923,1.91545,8.88889e-05,0.0147424,0.284098,16644.3,0.503294,0.234978,-0.2,0.15,137.749,1.43032e+07,0.379362,0.0317546,0.472861,0.0224751,-0.321208,0.723875,-0.15555,nan,nan,nan,nan,-0.0260892,-0.0875585,-0.041281,nan,-0.241237,0,-0.181801,-0.563685,nan,-0.695796,-0.62925,1.08672,0.418,-1.3385,-0.04225,0.54375,-0.5
1165,-22.4079,690.333,-0.0184702,0.125,0.125,0.131811,1.12457,0.157959,-0.00922821,1.90766,8.88889e-05,0.0109771,0.283909,13782.2,0.511543,0.380042,-0.2,0.15,138.642,1.43155e+07,0.217844,0.026839,0.442122,0.01897,-0.303396,0.690333,-0.150467,nan,nan,nan,nan,-0.0247232,-0.0918466,-0.038273,nan,-0.226903,0,-0.179714,-0.539323,nan,-0.660611,-0.6185,1.0435,0.416,-1.26733,-0.0353333,0.410417,-0.5
1166,-20.0554,961,-0.0185834,0.291667,0.0416667,0.131593,1.12785,0.137776,-0.00935921,1.89939,8.88889e-05,0.00982694,0.283718,12338,0.594644,0.401305,-0.2,0.15,139.639,1.43278e+07,0.46448,0.0426508,0.611691,0.0252479,-0.42813,0.961,-0.189825,nan,nan,nan,nan,-0.030067,-0.122219,-0.0525345,nan,-0.319073,-0.000125,-0.246904,-0.747542,nan,-0.916769,-0.86025,1.45548,0.57,-1.7475,-0.0505,0.640625,-0.5
1167,-21.4086,1000,-0.0199276,5.45833,0,0.131865,1.12457,0.13147,-0.0112583,1.89101,8.88889e-05,0.01737,0.28353,13305.5,0.57026,0.353266,-0.2,0.15,140.565,1.43401e+07,0.438602,0.0407557,0.646699,0.0259743,-0.444671,1,-0.196557,nan,nan,nan,nan,-0.0295343,-0.118521,-0.0516811,nan,-0.330593,-4.58015e-05,-0.257768,-0.772723,nan,-0.947769,-0.882092,1.51587,0.56855,-1.82446,-0.0489466,0.598473,nan
1168,-17.4928,967.286,-0.0184679,0.25,0.0416667,0.136736,1.13072,0.154979,-0.0111036,1.88314,8.88889e-05,0.00674165,0.283346,12810.3,0.609467,0.349758,-0.2,0.15,141.525,1.43524e+07,0.461246,0.0331369,0.636438,0.0255257,-0.430989,0.967286,-0.186086,nan,nan,nan,nan,-0.0265461,-0.105657,-0.0472201,nan,-0.319548,-0.000142857,-0.247707,-0.733081,nan,-0.917871,-0.834,1.48443,0.532571,-1.74971,-0.0488571,0.703571,-0.5
1169,-18.6519,774.143,-0.023205,0.416667,0.166667,0.133503,1.12293,0.183823,-0.00996745,1.87472,8.88889e-05,0.0122722,0.28313,15901.1,0.521276,0.251499,-0.2,0.15,142.299,1.43647e+07,0.33013,0.0325264,0.496871,0.0197059,-0.344092,0.774143,-0.147157,nan,nan,nan,nan,-0.0235629,-0.0934443,-0.0380831,nan,-0.255579,0,-0.201744,-0.58987,nan,-0.725152,-0.680571,1.17157,0.430571,-1.38829,-0.0362857,0.478571,-0.5
1170,-22.285,966.5,-0.0199492,0.666667,0.0833333,0.133546,1.1235,0.15126,-0.0099755,1.86471,8.88889e-05,0.00742564,0.282892,17470.9,0.468565,0.234776,-0.2,0.15,143.004,1.4377e+07,0.506639,0.0431639,0.634047,0.0214549,-0.427522,0.9665,-0.169978,nan,nan,nan,nan,-0.0237472,-0.0913205,-0.0420872,nan,-0.31882,-0.000388889,-0.248406,-0.728468,nan,-0.912693,-0.843,1.46674,0.470222,-1.77022,-0.0428889,0.452083,-0.5
1171,-19.1198,793.727,-0.0232693,0.291667,0.166667,0.135341,1.12637,0.176934,-0.0108243,1.85554,8.88889e-05,0.0132558,0.282742,16369.9,0.483541,0.267103,-0.2,0.15,143.756,1.43892e+07,0.300514,0.0343918,0.511852,0.0225681,-0.349742,0.793727,-0.164073,nan,nan,nan,nan,-0.0263836,-0.100403,-0.0438326,nan,-0.261518,0,-0.204288,-0.616317,nan,-0.750361,-0.691364,1.19305,0.496727,-1.45636,-0.0396364,0.577273,-0.5
1172,-20.3755,901.688,-0.0214664,0.5,0.166667,0.137581,1.15906,0.154796,-0.0115798,1.8499,8.88889e-05,0.0169442,0.2826,12410.8,0.585632,0.404471,-0.2,0.15,144.747,1.44015e+07,0.487695,0.0368685,0.583916,0.0219101,-0.399263,0.901687,-0.162388,nan,nan,nan,nan,-0.0250598,-0.096069,-0.0429088,nan,-0.298583,-6.25e-05,-0.231126,-0.696757,nan,-0.854359,-0.78675,1.35594,0.47025,-1.63625,-0.042,0.519531,-0.5
1173,-22.8444,951.75,-0.0191495,0.291667,0.0416667,0.136816,1.1388,0.180719,-0.00884249,1.84317,8.88889e-05,0.0119608,0.28247,13563.7,0.581484,0.324463,-0.2,0.15,145.655,1.44138e+07,0.459066,0.0428328,0.632072,0.0222922,-0.421984,0.95175,-0.1513,nan,nan,nan,nan,-0.0225206,-0.0880265,-0.0390989,nan,-0.315838,0,-0.240704,-0.737284,nan,-0.909945,-0.79275,1.43422,0.4245,-1.745,-0.03825,0.45625,-0.5
1174,-21.239,813.933,-0.0229819,0.375,0.25,0.134711,1.13607,0.288149,-0.010375,1.83886,8.88889e-05,0.00919339,0.282396,13192.2,0.583362,0.348095,-0.2,0.15,146.588,1.44261e+07,0.399602,0.0353741,0.523852,0.0174768,-0.359179,0.813933,-0.13288,nan,nan,nan,nan,-0.0227857,-0.0873167,-0.0355351,nan,-0.269424,0,-0.209305,-0.630158,nan,-0.771287,-0.7212,1.21848,0.393067,-1.4728,-0.0318667,0.48,-0.5
1175,-21.6193,770.5,-0.0226184,0.0833333,0.166667,0.136697,1.12097,0.199882,-0.0100913,1.83512,8.88889e-05,0.015353,0.282264,13655.2,0.524204,0.375675,-0.2,0.15,147.489,1.44384e+07,0.320643,0.0273085,0.505423,0.0246192,-0.337197,0.7705,-0.1714,nan,nan,nan,nan,-0.0273161,-0.0981657,-0.046917,nan,-0.254341,0,-0.196289,-0.601512,nan,-0.735543,-0.675,1.16847,0.502,-1.39867,-0.043,0.51875,-0.5
1176,-19.202,1000,-0.0166193,0.291667,0,0.13354,1.12078,0.208066,-0.00975836,1.82914,8.88889e-05,0.0125703,0.282144,16997,0.478215,0.244738,-0.2,0.15,148.213,1.44507e+07,0.524342,0.0416154,0.653506,0.0263773,-0.442768,1,-0.189257,nan,nan,nan,nan,-0.0287239,-0.1129,-0.0510501,nan,-0.330237,0,-0.256141,-0.783553,nan,-0.944431,-0.889286,1.53026,0.546857,-1.83829,-0.0485714,0.632143,nan
1177,-18.8794,687.077,-0.0250798,0.291667,0.25,0.131953,1.13891,0.24532,-0.0116466,1.82408,8.88889e-05,0.0130454,0.28203,17302.6,0.469653,0.240529,-0.2,0.15,148.925,1.4463e+07,0.300492,0.0249538,0.443041,0.0193417,-0.3039,0.687077,-0.143862,nan,nan,nan,nan,-0.0231532,-0.0868328,-0.0368227,nan,-0.227722,-0.000153846,-0.175443,-0.532181,nan,-0.651721,-0.595615,1.04572,0.401231,-1.26215,-0.0349231,0.439423,-0.5
1178,-19.5967,863.583,-0.020471,0.375,0.125,0.135378,1.11002,0.14569,-0.0108336,1.8182,8.88889e-05,0.0170878,0.28186,15433,0.469433,0.326785,-0.2,0.15,149.722,1.44753e+07,0.418287,0.0406271,0.556825,0.0227325,-0.381357,0.863583,-0.173617,nan,nan,nan,nan,-0.0251801,-0.0978192,-0.0429999,nan,-0.284221,0,-0.221425,-0.659945,nan,-0.811435,-0.74675,1.31223,0.470667,-1.58067,-0.0425,0.528125,-0.5
1179,-20.5645,934.455,-0.0187893,0.416667,0.0416667,0.139669,1.09789,0.139367,-0.0102146,1.8088,8.88889e-05,0.0115779,0.281576,16186.2,0.51851,0.240656,-0.2,0.15,150.483,1.44876e+07,0.399606,0.0394606,0.596406,0.0248952,-0.410049,0.934455,-0.191182,nan,nan,nan,nan,-0.0287061,-0.114843,-0.0490156,nan,-0.30616,-9.09091e-05,-0.246425,-0.710569,nan,-0.868002,-0.830455,1.42036,0.549091,-1.69164,-0.0430909,0.543182,-0.5
1180,-20.8717,823.857,-0.0226479,0.375,0.208333,0.138482,1.12617,0.245351,-0.0102302,1.79766,8.88889e-05,0.0162568,0.281403,16781.4,0.491962,0.240277,-0.2,0.15,151.217,1.44998e+07,0.326175,0.0350217,0.517677,0.0236261,-0.359361,0.823857,-0.178914,nan,nan,nan,nan,-0.0276104,-0.102368,-0.0460919,nan,-0.269554,-0.000142857,-0.217233,-0.626436,nan,-0.763563,-0.714643,1.24869,0.520857,-1.49943,-0.0412857,0.485714,-0.5
1181,-20.9606,864,-0.018791,0.416667,0.125,0.133244,1.12666,0.298343,-0.0113569,1.79077,8.88889e-05,0.0129525,0.281254,16966.2,0.486597,0.237668,-0.2,0.15,151.942,1.45121e+07,0.368574,0.0386711,0.567719,0.0217748,-0.38016,0.864,-0.172231,nan,nan,nan,nan,-0.0241675,-0.0915446,-0.0436125,nan,-0.284703,0,-0.224597,-0.649154,nan,-0.808878,-0.768,1.32063,0.481846,-1.58031,-0.0483077,0.479808,-0.5
1182,-14.9514,592.125,-0.0202427,0.166667,0.166667,0.135303,1.13416,0.189834,-0.0108944,1.78459,5.92593e-05,0.0201349,0.281104,16917.5,0.483324,0.243026,-0.2,0.15,152.67,1.45244e+07,0.300678,0.0249499,0.379666,0.0157943,-0.261006,0.592125,-0.11935,nan,nan,nan,nan,-0.0172073,-0.0627341,-0.0299601,nan,-0.195472,-0.00025,-0.150806,-0.466983,nan,-0.551501,-0.49425,0.889358,0.333,-1.08,-0.03175,0.428125,-0.5
1183,-17.7416,858.176,-0.020759,0.5,0.208333,0.13613,1.13871,0.175356,-0.00930474,1.77867,5.92593e-05,0.0112778,0.280987,16488.2,0.478483,0.266776,-0.2,0.15,153.416,1.45367e+07,0.415685,0.0368714,0.559799,0.0223727,-0.374083,0.858176,-0.167329,nan,nan,nan,nan,-0.0271327,-0.107268,-0.0444775,nan,-0.282318,0,-0.222423,-0.653678,nan,-0.8023,-0.725118,1.30773,0.493647,-1.54212,-0.0375294,0.551471,-0.5
1184,-19.0037,946.5,-0.0197675,0.458333,0.0416667,0.13552,1.11546,0.18869,-0.00979301,1.77292,5.92593e-05,0.015651,0.280842,17049.9,0.476029,0.24468,-0.2,0.15,154.138,1.4549e+07,0.471093,0.0408837,0.619091,0.023012,-0.411445,0.9465,-0.16975,nan,nan,nan,nan,-0.0256087,-0.100922,-0.043938,nan,-0.311442,0,-0.243579,-0.720983,nan,-0.88906,-0.829,1.43008,0.495333,-1.73267,-0.0405,0.584375,-0.5
1185,-21.3081,847.75,-0.0212604,0.458333,0.208333,0.137758,1.12642,0.189048,-0.00938833,1.7666,5.92593e-05,0.00847647,0.280716,16842.1,0.469113,0.260488,-0.2,0.15,154.869,1.45613e+07,0.386918,0.0370477,0.542551,0.0194564,-0.371818,0.84775,-0.144262,nan,nan,nan,nan,-0.0222453,-0.0811786,-0.0376107,nan,-0.278688,-0.0006875,-0.221163,-0.644961,nan,-0.786048,-0.713625,1.299,0.428,-1.54,-0.034625,0.407031,-0.5
1186,-19.2289,824.312,-0.0213973,0.5,0.166667,0.138657,1.15029,0.234579,-0.00821606,1.76208,5.92593e-05,0.0134399,0.280631,16401.3,0.504914,0.244297,-0.2,0.15,155.62,1.45736e+07,0.451156,0.0359507,0.530207,0.0204342,-0.362088,0.824312,-0.156412,nan,nan,nan,nan,-0.0234591,-0.0919821,-0.0399314,nan,-0.2711,-0.0003125,-0.213478,-0.622866,nan,-0.770114,-0.706875,1.24833,0.44,-1.494,-0.04125,0.407031,-0.5
1187,-22.2656,900.5,-0.0195484,0.291667,0.125,0.13543,1.13885,0.178755,-0.00819992,1.75896,5.92593e-05,0.0139862,0.280584,16880.5,0.470775,0.257165,-0.2,0.15,156.349,1.45859e+07,0.417744,0.0393721,0.567725,0.0224194,-0.393886,0.9005,-0.16972,nan,nan,nan,nan,-0.0266555,-0.107091,-0.0445289,nan,-0.295152,-0.0001,-0.238145,-0.706911,nan,-0.837576,-0.7998,1.36027,0.494,-1.6308,-0.0462,0.53125,-0.5
1188,-17.5933,795.571,-0.0185194,0.208333,0.0833333,0.134372,1.13265,0.219898,-0.00899888,1.75659,5.92593e-05,0.00962352,0.280512,17130.3,0.478854,0.238472,-0.2,0.15,157.068,1.45981e+07,0.372492,0.0327974,0.510101,0.0208442,-0.342976,0.795571,-0.1704,nan,nan,nan,nan,-0.0237114,-0.0910548,-0.0411078,nan,-0.257926,0,-0.214229,-0.595135,nan,-0.724502,-0.665571,1.22029,0.472571,-1.44343,-0.0414286,0.45,-0.5
1189,-18.9367,804.143,-0.0229581,0.375,0.208333,0.135278,1.10535,0.232622,-0.00865354,1.75247,5.92593e-05,0.00646619,0.280401,17270.5,0.470848,0.240656,-0.2,0.15,157.78,1.46104e+07,0.364526,0.0355775,0.523607,0.0231787,-0.349913,0.804143,-0.170843,nan,nan,nan,nan,-0.026287,-0.0977156,-0.044234,nan,-0.26379,0,-0.209179,-0.62521,nan,-0.746824,-0.679071,1.21306,0.506,-1.45629,-0.0404286,0.471429,-0.5
1190,-20.9839,783.143,-0.0193949,0.208333,0.0833333,0.132742,1.10016,0.144945,-0.00947098,1.74658,5.92593e-05,0.0057522,0.280239,16796.6,0.470089,0.261488,-0.2,0.15,158.513,1.46227e+07,0.422203,0.0370516,0.501883,0.0137896,-0.338592,0.783143,-0.114971,nan,nan,nan,nan,-0.0168526,-0.0630073,-0.0280121,nan,-0.256016,0,-0.205725,-0.599524,nan,-0.72106,-0.691286,1.16364,0.328,-1.40857,-0.0302857,0.317857,-0.5
1191,-21.172,907.846,-0.0184804,0.458333,0.0833333,0.13256,1.10868,0.227603,-0.00869728,1.73995,5.92593e-05,0.0109208,0.280126,16000.3,0.520449,0.247537,-0.2,0.15,159.282,1.4635e+07,0.364914,0.0363012,0.583931,0.0235789,-0.393802,0.907846,-0.194938,nan,nan,nan,nan,-0.0289137,-0.114609,-0.0481558,nan,-0.296945,0,-0.243655,-0.690926,nan,-0.833857,-0.804462,1.36925,0.574154,-1.65754,-0.0492308,0.515385,-0.5
1192,-19.2706,793.818,-0.0228055,0.25,0.208333,0.131342,1.09388,0.155362,-0.00872923,1.73574,5.92593e-05,0.00618949,0.280022,16321,0.491215,0.261679,-0.2,0.15,160.037,1.46473e+07,0.406513,0.0351049,0.514202,0.0188936,-0.342968,0.793818,-0.153709,nan,nan,nan,nan,-0.0231175,-0.0839564,-0.0395566,nan,-0.25933,-0.000181818,-0.209139,-0.61398,nan,-0.737817,-0.660545,1.20283,0.439636,-1.436,-0.0358182,0.448864,-0.5
1193,-17.6283,1000,-0.0178201,0.541667,0,0.134536,1.11185,0.114452,-0.00929226,1.72937,5.92593e-05,0.0100859,0.27983,16418.5,0.507876,0.240548,-0.2,0.15,160.787,1.46596e+07,0.451336,0.0428498,0.65324,0.0274542,-0.42971,1,-0.207462,nan,nan,nan,nan,-0.0301109,-0.115714,-0.0524333,nan,-0.325673,0,-0.264972,-0.758408,nan,-0.917568,-0.865385,1.51502,0.637538,-1.78246,-0.0503077,0.591346,nan
1194,-20.6808,946.545,-0.0194469,0.375,0.0833333,0.132343,1.12148,0.209319,-0.00921426,1.72245,5.92593e-05,0.0104059,0.279762,17215.5,0.472721,0.241053,-0.2,0.15,161.502,1.46719e+07,0.443225,0.0429909,0.614485,0.0212709,-0.411021,0.946545,-0.175473,nan,nan,nan,nan,-0.0277217,-0.105843,-0.0439162,nan,-0.309574,-0.000727273,-0.249619,-0.732818,nan,-0.878871,-0.804818,1.42753,0.504,-1.72145,-0.0438182,0.5625,-0.5
1195,-16.5706,879.8,-0.0207699,0.291667,0.125,0.13422,1.11748,0.140473,-0.00948585,1.71954,5.92593e-05,0.00824177,0.279629,16946.2,0.482124,0.242996,-0.2,0.15,162.228,1.46842e+07,0.437547,0.0331502,0.566112,0.023817,-0.379395,0.8798,-0.17748,nan,nan,nan,nan,-0.0286349,-0.110177,-0.0456598,nan,-0.288513,-0.0004,-0.23066,-0.677689,nan,-0.810184,-0.726,1.33858,0.534,-1.6,-0.043,0.62625,-0.5
1196,-24.772,969.75,-0.016953,0.125,0.0416667,0.135277,1.13152,0.123935,-0.00814771,1.71135,5.92593e-05,0.0088891,0.279419,17117.8,0.472542,0.245306,-0.2,0.15,162.947,1.46964e+07,0.382804,0.039228,0.62131,0.0236598,-0.421558,0.96975,-0.205,nan,nan,nan,nan,-0.0288678,-0.111958,-0.050853,nan,-0.314104,0,-0.267138,-0.740061,nan,-0.885845,-0.864,1.49028,0.615,-1.727,-0.0455,0.40625,-0.5
1197,-18.8347,924.889,-0.0173474,0.333333,0.0416667,0.137877,1.1074,0.138341,-0.00871421,1.70251,5.92593e-05,0.00978627,0.279243,17300.1,0.46777,0.242514,-0.2,0.15,163.659,1.47087e+07,0.470855,0.0370764,0.594758,0.0211093,-0.400067,0.924889,-0.163156,nan,nan,nan,nan,-0.0259929,-0.105105,-0.042972,nan,-0.302375,0,-0.243213,-0.712104,nan,-0.863067,-0.792,1.39696,0.481333,-1.68,-0.0386667,0.555556,-0.5
