iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum
312,59.0088,1000,0.0588221,0.166667,0,0.255911,1.97176,0.0497743,-0.00785356,1.51306,8.77915e-05,0.00991974,0.276514,8461.36,0.838105,0.614144,-0.1,0.02,330.779,3.83386e+06,0.195151,0.070368,0.831429,0.0021531,-0.212264,nan,3.16875,nan,nan,nan,nan,-0.0392011,-0.0780987,-0.0146872,0.008625,-0.362212,-0.0005,-0.0853571,-0.533716,nan
313,50.0291,844.333,0.0595182,0.208333,0.0416667,0.256238,1.94189,0.0318466,-0.00756679,1.50947,8.77915e-05,0.0110567,0.276424,7854.21,0.904375,0.660136,-0.1,0.02,332.345,3.84614e+06,0.178692,0.059392,0.701666,0.0018304,-0.177323,nan,2.689,nan,nan,nan,nan,-0.0339314,-0.0675354,-0.0127559,0.00758333,-0.307025,-0.001,-0.0708689,-0.466267,nan
314,45.8176,780.5,0.059158,0.125,0.0416667,0.257823,1.94986,0.0353695,-0.00840917,1.50476,8.77915e-05,0.0103643,0.276352,8274.83,0.886439,0.598547,-0.1,0.02,333.832,3.85843e+06,0.136943,0.0523294,0.64251,0.00156665,-0.165309,nan,2.51513,nan,nan,nan,nan,-0.0319772,-0.0680637,-0.0116954,0.00725,-0.286564,0,-0.0614377,-0.439795,nan
315,43.3768,800.25,0.0587117,0.125,0.0416667,0.258668,1.96384,0.0261245,-0.00738786,1.50041,8.77915e-05,0.0083151,0.276227,8046.96,0.943323,0.583713,-0.1,0.02,335.36,3.87072e+06,0.174832,0.0516558,0.662878,0.00161184,-0.168524,nan,2.34563,nan,nan,nan,nan,-0.0312474,-0.060933,-0.0113264,0.0075,-0.289388,0,-0.0679139,-0.445929,nan
316,59.0627,1000,0.0590501,0.0833333,0,0.253375,1.97922,0.0385883,-0.00744008,1.49388,8.77915e-05,0.0137433,0.276106,8427.92,0.855003,0.603008,-0.1,0.02,336.82,3.88301e+06,0.183521,0.0723133,0.848038,0.0023035,-0.210466,nan,3.1845,nan,nan,nan,nan,-0.0387737,-0.0819621,-0.0151081,0.01025,-0.363401,0,-0.0930037,-0.545077,nan
317,50.4663,962,0.0590324,0.125,0.0416667,0.258337,1.93533,0.0521627,-0.00755692,1.48908,8.77915e-05,0.0127375,0.276029,8139.28,0.854432,0.655285,-0.1,0.02,338.334,3.8953e+06,0.208274,0.0616105,0.796205,0.0014937,-0.204555,nan,2.73413,nan,nan,nan,nan,-0.0331904,-0.0665385,-0.0128232,0.007375,-0.354676,-0.00075,-0.0703462,-0.542887,nan
318,54.1496,901.875,0.0584634,0.291667,0.0416667,0.25886,1.94086,0.0361241,-0.00646513,1.4857,8.77915e-05,0.0122155,0.275967,8323.71,0.802616,0.673649,-0.1,0.02,339.813,3.90758e+06,0.217142,0.0663591,0.756726,0.00177774,-0.187096,nan,2.85469,nan,nan,nan,nan,-0.0357604,-0.0663849,-0.0136942,0.0085,-0.326386,-0.001,-0.0759935,-0.4914,nan
319,43.9284,745.667,0.0589645,0.0833333,0.0416667,0.255414,1.92911,0.0516972,-0.00779683,1.48133,8.77915e-05,0.0105109,0.275844,8613.06,0.781711,0.64496,-0.1,0.02,341.241,3.91987e+06,0.146804,0.0513765,0.620896,0.001789,-0.153814,nan,2.37,nan,nan,nan,nan,-0.0292048,-0.0579955,-0.0111529,0.00866667,-0.267529,0,-0.0715444,-0.411871,nan
320,53.3484,900,0.0594669,0.25,0.0416667,0.253001,1.9576,0.0281663,-0.00757825,1.47407,8.77915e-05,0.0143225,0.275667,8301.3,0.742115,0.738135,-0.1,0.02,342.723,3.93216e+06,0.198631,0.0589719,0.755443,0.001997,-0.18669,nan,2.85664,nan,nan,nan,nan,-0.0356388,-0.070014,-0.0136431,0.00807143,-0.32725,0,-0.0743039,-0.504799,nan
321,48.3921,825.75,0.0591311,0.125,0.0416667,0.256958,1.89698,0.0518154,-0.00776754,1.468,8.77915e-05,0.0136515,0.275645,8065.93,0.759132,0.764313,-0.1,0.02,344.249,3.94445e+06,0.167757,0.0509233,0.688497,0.00151875,-0.172572,nan,2.63063,nan,nan,nan,nan,-0.0328541,-0.068414,-0.0131773,0.008125,-0.302573,-0.0005,-0.0679755,-0.469777,nan
322,51.8769,884.833,0.05812,0.208333,0.0416667,0.255261,1.93422,0.0299238,-0.0074846,1.46669,8.77915e-05,0.00792258,0.275564,8701.91,0.776447,0.635656,-0.1,0.02,345.663,3.95674e+06,0.17376,0.053903,0.746559,0.00177452,-0.186203,nan,2.7785,nan,nan,nan,nan,-0.034351,-0.0619685,-0.0130413,0.0085,-0.32044,0,-0.0745149,-0.478633,nan
323,57.3216,1000,0.0589464,0.0833333,0,0.258451,1.9572,0.0301613,-0.00646168,1.46122,8.77915e-05,0.0197388,0.275465,9523.14,0.614591,0.675739,-0.1,0.02,346.956,3.96902e+06,0.180649,0.0657307,0.837079,0.00191049,-0.207872,nan,3.1035,nan,nan,nan,nan,-0.0381223,-0.0698713,-0.0143469,0.0095,-0.361441,0,-0.0895794,-0.551055,nan
324,47.6844,873.2,0.0586741,0.166667,0.0416667,0.259234,1.93873,0.03376,-0.00826074,1.45636,8.77915e-05,0.015522,0.275353,9548.59,0.629152,0.657739,-0.1,0.02,348.245,3.98131e+06,0.204252,0.0533793,0.727572,0.00150037,-0.179648,nan,2.541,nan,nan,nan,nan,-0.0318342,-0.0587635,-0.0114356,0.0075,-0.315863,0,-0.0714256,-0.482015,nan
325,51.2878,876.6,0.0600804,0.166667,0.0416667,0.256239,1.95281,0.0271509,-0.00828075,1.44948,8.77915e-05,0.00887993,0.275171,8167.3,0.6593,0.845236,-0.1,0.02,349.751,3.9936e+06,0.189663,0.0604337,0.737558,0.00172744,-0.183901,nan,2.7207,nan,nan,nan,nan,-0.0338079,-0.0639545,-0.0127605,0.0068,-0.316823,-0.0004,-0.0768016,-0.464043,nan
326,59.2655,1000,0.0595069,0.25,0,0.255334,1.9503,0.0237681,-0.00652674,1.44097,8.77915e-05,0.0143605,0.275003,7334.08,0.911893,0.763573,-0.1,0.02,351.428,4.00589e+06,0.212491,0.0688404,0.842545,0.00195846,-0.209546,nan,3.15225,nan,nan,nan,nan,-0.0382656,-0.0736594,-0.0151254,0.0105,-0.362398,0,-0.0815912,-0.544723,nan
327,nan,nan,0.0582789,0,0,0.257803,1.9372,0.0306062,-0.00834867,1.43383,8.77915e-05,0.0119076,0.274847,7655.73,0.829287,0.775785,-0.1,0.02,353.039,4.01818e+06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
328,58.0131,975.333,0.0590104,0.458333,0.0416667,0.258928,1.94616,0.025854,-0.00682198,1.42661,8.77915e-05,0.0121701,0.274708,8063.16,0.765146,0.758822,-0.1,0.02,354.565,4.03046e+06,0.194026,0.0649558,0.814467,0.00184268,-0.202552,nan,3.11888,nan,nan,nan,nan,-0.0381808,-0.0730364,-0.0146919,0.00904167,-0.352807,-8.33333e-05,-0.0835725,-0.537632,nan
329,53.28,946.143,0.0597358,0.25,0.0416667,0.254666,1.9541,0.0436763,-0.00726105,1.42148,8.77915e-05,0.0142341,0.274658,6691.39,0.701331,1.13506,-0.1,0.02,356.403,4.04275e+06,0.209193,0.066685,0.793297,0.00194285,-0.196919,nan,2.83714,nan,nan,nan,nan,-0.0351549,-0.0681671,-0.0133079,0.00864286,-0.341515,0,-0.0842681,-0.513572,nan
330,45.0822,806.2,0.0593496,0.125,0.0833333,0.258039,1.94976,0.0579451,-0.00653818,1.41971,8.77915e-05,0.00971734,0.274641,8619.05,0.707466,0.718213,-0.1,0.02,357.831,4.05504e+06,0.161421,0.0574485,0.674689,0.00174828,-0.168449,nan,2.4162,nan,nan,nan,nan,-0.0290913,-0.0539807,-0.0114073,0.0064,-0.293678,-0.0002,-0.0703743,-0.436618,nan
331,54.1627,905.5,0.059164,0.125,0.0416667,0.256719,1.93938,0.0685095,-0.00789305,1.41943,8.77915e-05,0.0124262,0.274662,8770.97,0.703926,0.69706,-0.1,0.02,359.235,4.06733e+06,0.209634,0.0625076,0.759936,0.00213411,-0.18849,nan,2.85788,nan,nan,nan,nan,-0.0345919,-0.0665276,-0.0127813,0.009125,-0.326965,0,-0.0812442,-0.482475,nan
332,31.6438,551.333,0.0584661,0.0416667,0.0833333,0.257711,1.97371,0.043061,-0.00780908,1.41839,8.77915e-05,0.00819453,0.274606,7659.06,0.660906,0.943468,-0.1,0.02,360.842,4.07962e+06,0.108611,0.0371522,0.452171,0.00158139,-0.111951,nan,1.726,nan,nan,nan,nan,-0.0238694,-0.0430227,-0.00823923,0.00366667,-0.200316,-0.00133333,-0.0488321,-0.309427,nan
333,55.1298,918.4,0.0600614,0.166667,0.0416667,0.25719,1.93238,0.0464683,-0.00681127,1.41362,8.77915e-05,0.0121456,0.274488,7663.14,0.695212,0.908308,-0.1,0.02,362.448,4.0919e+06,0.185915,0.064639,0.774047,0.00184024,-0.192262,nan,2.9205,nan,nan,nan,nan,-0.0341819,-0.065105,-0.0130342,0.0091,-0.330568,-0.0002,-0.0804945,-0.483704,nan
334,59.1556,1000,0.0597846,0.166667,0,0.257984,1.91789,0.0226173,-0.00709145,1.40659,8.77915e-05,0.009487,0.274301,7985.96,0.67665,0.862051,-0.1,0.02,363.989,4.10419e+06,0.187163,0.0670153,0.841745,0.00204387,-0.208181,nan,3.17625,nan,nan,nan,nan,-0.0389889,-0.0720538,-0.0147969,0.00925,-0.360473,0,-0.0855596,-0.545635,nan
335,58.203,1000,0.0588044,0.25,0,0.259498,1.93257,0.0256723,-0.0064815,1.39802,8.77915e-05,0.0100623,0.27413,8883.39,0.684215,0.699041,-0.1,0.02,365.375,4.11648e+06,0.207919,0.0694107,0.84392,0.00237002,-0.208572,nan,3.113,nan,nan,nan,nan,-0.0368428,-0.0772174,-0.0142863,0.00991667,-0.3598,0,-0.0914492,-0.548221,nan
336,60.158,1000,0.0603672,0.125,0,0.257111,1.94032,0.022337,-0.00614127,1.39016,8.77915e-05,0.0101212,0.273953,7422.09,0.70852,0.947078,-0.1,0.02,367.032,4.12877e+06,0.227251,0.064965,0.83598,0.00213268,-0.20572,nan,3.2085,nan,nan,nan,nan,-0.0391146,-0.0717362,-0.0147623,0.00633333,-0.361781,0,-0.0793229,-0.564826,nan
337,58.2058,1000,0.060286,0.0416667,0,0.258651,1.92621,0.0213308,-0.00681399,1.38255,8.77915e-05,0.0134952,0.273794,11248.5,0.651676,0.440733,-0.1,0.02,368.129,4.14106e+06,0.212572,0.049926,0.827026,0.00195057,-0.206484,nan,3.153,nan,nan,nan,nan,-0.0409316,-0.0772451,-0.0156207,0.0095,-0.363608,0,-0.0770344,-0.562759,nan
338,54.4939,1000,0.0597838,0.125,0,0.255578,1.94749,0.0426387,-0.00711138,1.37634,8.77915e-05,0.0103519,0.273706,13446.8,0.530906,0.382917,-0.1,0.02,369.045,4.15334e+06,0.205063,0.0653128,0.833474,0.00177908,-0.204302,nan,2.926,nan,nan,nan,nan,-0.036292,-0.0705161,-0.0141307,0.0095,-0.362807,-0.001,-0.0713705,-0.556018,nan
339,42.6294,731,0.0598523,0.0833333,0.0416667,0.255807,1.95664,0.073114,-0.00806983,1.37347,8.77915e-05,0.0149576,0.273671,14524,0.510608,0.335441,-0.1,0.02,369.892,4.16563e+06,0.121118,0.0498614,0.604767,0.0018078,-0.151394,nan,2.336,nan,nan,nan,nan,-0.0302408,-0.0591179,-0.011558,0.0065,-0.264507,-0.000333333,-0.0619985,-0.409437,nan
340,56.4639,935.25,0.0603368,0.25,0.0833333,0.254804,1.95701,0.0290027,-0.00715223,1.37102,8.77915e-05,0.0106805,0.273597,13245.5,0.55487,0.372842,-0.1,0.02,370.821,4.17792e+06,0.228475,0.0611226,0.778892,0.00208913,-0.191601,nan,2.97638,nan,nan,nan,nan,-0.0370261,-0.0760897,-0.0131697,0.009125,-0.33651,-0.00075,-0.0796445,-0.498091,nan
341,58.9359,1000,0.0600233,0.0833333,0,0.254162,1.95529,0.0392008,-0.00756903,1.36598,8.77915e-05,0.0124417,0.273451,7380.09,0.935432,0.729589,-0.1,0.02,372.488,4.19021e+06,0.188268,0.0710988,0.835101,0.00237417,-0.205875,nan,3.12675,nan,nan,nan,nan,-0.0398609,-0.0697881,-0.0150678,0.0095,-0.360891,-0.0005,-0.0846263,-0.509686,nan
342,57.0114,942.2,0.058686,0.125,0.0833333,0.258584,1.92861,0.0362183,-0.00760813,1.36023,8.77915e-05,0.0117778,0.273378,7150.38,1.17207,0.546443,-0.1,0.02,374.208,4.2025e+06,0.191794,0.06632,0.793434,0.00200684,-0.195216,nan,3.0351,nan,nan,nan,nan,-0.035939,-0.0659815,-0.0136456,0.0089,-0.340433,0,-0.0831434,-0.512626,nan
343,57.9799,970.667,0.0591354,0.208333,0.0416667,0.25679,1.93608,0.0296254,-0.00814393,1.35596,8.77915e-05,0.0132266,0.273262,7447.9,0.973498,0.676364,-0.1,0.02,375.86,4.21478e+06,0.200188,0.0716697,0.812618,0.00196254,-0.199334,nan,3.07425,nan,nan,nan,nan,-0.0364721,-0.0667895,-0.0145345,0.00991667,-0.35028,0,-0.0797934,-0.524408,nan
344,56.8859,974.833,0.0589599,0.208333,0.0416667,0.259201,1.9645,0.0440596,-0.00766344,1.35083,8.77915e-05,0.00708814,0.273215,8225.5,0.855503,0.638388,-0.1,0.02,377.355,4.22707e+06,0.194444,0.0645281,0.807148,0.00189373,-0.202571,nan,3.07475,nan,nan,nan,nan,-0.0387431,-0.0770557,-0.0157444,0.00933333,-0.352297,0,-0.0813054,-0.540087,nan
345,58.2189,1000,0.0594447,0.125,0,0.254991,1.95987,0.0279045,-0.00758222,1.34834,8.77915e-05,0.00972683,0.273152,8668.71,0.752139,0.665373,-0.1,0.02,378.775,4.23936e+06,0.199402,0.0692673,0.826393,0.00194021,-0.206912,nan,3.146,nan,nan,nan,nan,-0.0405638,-0.0813191,-0.0150608,0.008,-0.36337,0,-0.075104,-0.557726,nan
346,58.0873,1000,0.0588168,0.125,0,0.251442,1.94611,0.0250785,-0.00781932,1.3449,8.77915e-05,0.0140378,0.273093,7983.83,0.8395,0.699611,-0.1,0.02,380.316,4.25165e+06,0.191315,0.0711038,0.839037,0.00203896,-0.207747,nan,3.1045,nan,nan,nan,nan,-0.0377736,-0.0722761,-0.0132942,0.0085,-0.360963,0,-0.0889838,-0.531093,nan
347,59.8243,1000,0.0593288,0.208333,0,0.252704,1.93957,0.0256296,-0.00677172,1.34131,8.77915e-05,0.0164005,0.272991,8312.77,0.837885,0.640322,-0.1,0.02,381.795,4.26394e+06,0.214055,0.0764773,0.834659,0.00201824,-0.205665,nan,3.1752,nan,nan,nan,nan,-0.0381688,-0.0777555,-0.0141894,0.0083,-0.363058,-0.0014,-0.0831767,-0.53608,nan
348,53.4672,903,0.0590887,0.333333,0.0416667,0.254579,1.96306,0.0359347,-0.00790082,1.33634,8.77915e-05,0.0124748,0.27292,8396,0.812475,0.65108,-0.1,0.02,383.261,4.27622e+06,0.179174,0.0604533,0.762073,0.00194431,-0.187857,nan,2.85917,nan,nan,nan,nan,-0.0347804,-0.0649656,-0.0131326,0.00838889,-0.325589,-0.000111111,-0.0822489,-0.489155,nan
349,58.9339,1000,0.0590324,0.166667,0,0.254329,1.95848,0.0258897,-0.00771734,1.3319,8.77915e-05,0.0132709,0.27279,7784.67,0.96887,0.609616,-0.1,0.02,384.841,4.28851e+06,0.211767,0.0598514,0.841268,0.00214823,-0.206104,nan,3.13988,nan,nan,nan,nan,-0.0379744,-0.0758603,-0.014838,0.010625,-0.361146,0,-0.0865116,-0.536405,nan
350,59.1091,1000,0.0592486,13,0,0.256074,1.94473,0.0244568,-0.00874851,1.32551,8.77915e-05,0.00856386,0.272681,7637.36,0.912035,0.696898,-0.1,0.02,386.451,4.3008e+06,0.211604,0.0691504,0.840704,0.00202513,-0.205097,nan,3.13045,nan,nan,nan,nan,-0.0377659,-0.0726702,-0.0144603,0.00908974,-0.360333,-0.00011859,-0.0860452,-0.531079,nan
351,54.8876,910.545,0.0564976,0.416667,0.0416667,0.292316,1.97384,0.0527826,-0.00865835,1.32069,8.77915e-05,0.0156401,0.272594,7623.02,1.05,0.561955,-0.1,0.02,388.065,4.31309e+06,0.204105,0.0611158,0.762544,0.00195915,-0.18731,nan,2.89377,nan,nan,nan,nan,-0.0350929,-0.0665306,-0.0133941,0.00868182,-0.329508,-9.09091e-05,-0.0751148,-0.480758,nan
352,53.2291,889,0.0576517,0.458333,0.0833333,0.257528,1.92354,0.0621694,-0.00752335,1.31694,8.77915e-05,0.00842615,0.272528,8748.85,0.840756,0.563772,-0.1,0.02,389.471,4.32538e+06,0.19662,0.0620879,0.745883,0.00189657,-0.182708,nan,2.80858,nan,nan,nan,nan,-0.0354587,-0.0671584,-0.0130593,0.00842308,-0.320483,0,-0.0750534,-0.468109,nan
353,47.5582,790.222,0.0584575,0.291667,0.0833333,0.252797,1.93524,0.038167,-0.00763854,1.31463,8.77915e-05,0.013095,0.272488,7657.35,0.949265,0.655469,-0.1,0.02,391.078,4.33766e+06,0.17073,0.0520624,0.658754,0.00189466,-0.161679,nan,2.5305,nan,nan,nan,nan,-0.0305085,-0.0566467,-0.0117038,0.00716667,-0.284519,0,-0.0672546,-0.430885,nan
354,60.2036,1000,0.0578103,0.208333,0,0.255144,1.9282,0.0301495,-0.00780199,1.31103,8.77915e-05,0.0139825,0.272364,8247.14,0.949792,0.54018,-0.1,0.02,392.57,4.34995e+06,0.2063,0.0674536,0.839588,0.00200769,-0.206907,nan,3.2106,nan,nan,nan,nan,-0.03842,-0.0693539,-0.0148268,0.0086,-0.361548,-0.0002,-0.0884108,-0.544701,nan
355,59.4678,1000,0.0587677,0.208333,0,0.257222,1.92535,0.0276669,-0.00915184,1.30522,8.77915e-05,0.0156591,0.272265,8681.61,0.805454,0.609951,-0.1,0.02,393.987,4.36224e+06,0.207084,0.0690609,0.837042,0.00210701,-0.209823,nan,3.1644,nan,nan,nan,nan,-0.0383696,-0.0720642,-0.0145537,0.0103,-0.362054,0,-0.0853364,-0.534404,nan
356,59.5046,1000,0.059573,0.25,0,0.260616,1.93489,0.0269903,-0.00818252,1.30071,8.77915e-05,0.00950664,0.272185,8344.39,0.802785,0.669822,-0.1,0.02,395.462,4.37453e+06,0.220486,0.0727474,0.834061,0.0017739,-0.205269,nan,3.15325,nan,nan,nan,nan,-0.0381695,-0.0782389,-0.0147261,0.007,-0.362414,-0.000166667,-0.0791817,-0.535921,nan
357,33.3392,577.5,0.0594688,0.0416667,0.0416667,0.256815,1.92048,0.026725,-0.00784469,1.29602,8.77915e-05,0.0116583,0.272058,7950.71,0.927673,0.61785,-0.1,0.02,397.009,4.38682e+06,0.114713,0.0404298,0.469516,0.00129588,-0.11528,nan,1.80225,nan,nan,nan,nan,-0.0244498,-0.0480821,-0.0091284,0.0045,-0.210049,-0.0005,-0.0387521,-0.319502,nan
358,49.6288,854.667,0.0586021,0.0833333,0.0416667,0.254773,1.91922,0.0554635,-0.00848727,1.28951,8.77915e-05,0.0144219,0.271934,8932.69,0.805879,0.569743,-0.1,0.02,398.386,4.3991e+06,0.143815,0.0557336,0.703439,0.00183153,-0.174609,nan,2.715,nan,nan,nan,nan,-0.0329892,-0.0643483,-0.01211,0.007,-0.306613,-0.000666667,-0.0756878,-0.478355,nan
359,48.0703,801.111,0.0578647,0.25,0.125,0.258117,1.94453,0.0922986,-0.00735496,1.28569,8.77915e-05,0.00919112,0.271925,8443.41,0.822334,0.633001,-0.1,0.02,399.843,4.41139e+06,0.175018,0.0550627,0.671321,0.00176356,-0.164391,nan,2.54017,nan,nan,nan,nan,-0.0306446,-0.054265,-0.0118916,0.007,-0.288863,-0.000333333,-0.066959,-0.429467,nan
360,44.1122,738.333,0.0589449,0.25,0.125,0.257701,1.91074,0.0330276,-0.00635387,1.28513,8.77915e-05,0.0111201,0.271894,8677.93,0.757465,0.65854,-0.1,0.02,401.261,4.42368e+06,0.163453,0.0500763,0.613063,0.00176721,-0.150584,nan,2.34533,nan,nan,nan,nan,-0.0291984,-0.05964,-0.0106179,0.00644444,-0.265734,-0.000333333,-0.0624478,-0.395972,nan
361,59.1902,1000,0.0594405,0.208333,0,0.25464,1.93421,0.0483675,-0.00841259,1.28282,8.77915e-05,0.015861,0.271835,8146.2,0.695468,0.812965,-0.1,0.02,402.771,4.43597e+06,0.215718,0.0648467,0.825857,0.0018899,-0.203974,nan,3.1611,nan,nan,nan,nan,-0.0391127,-0.077236,-0.0148508,0.0089,-0.360439,0,-0.0827962,-0.540394,nan
362,45.9305,762,0.05887,0.166667,0.0833333,0.255837,1.93709,0.0507503,-0.00800979,1.28162,8.77915e-05,0.0130272,0.271888,7750.48,0.748943,0.836507,-0.1,0.02,404.359,4.44826e+06,0.185047,0.0524372,0.632683,0.00175487,-0.152862,nan,2.4075,nan,nan,nan,nan,-0.0320498,-0.0631609,-0.0111463,0.00658333,-0.275914,-0.000166667,-0.0578741,-0.396308,nan
363,56.2907,1000,0.0591571,0.25,0,0.256135,1.91406,0.0276474,-0.00868634,1.28257,8.77915e-05,0.00932975,0.271866,8496.23,0.751074,0.695214,-0.1,0.02,405.807,4.46054e+06,0.221058,0.0660873,0.835661,0.00202434,-0.205984,nan,2.9855,nan,nan,nan,nan,-0.0360101,-0.0709788,-0.0136426,0.00966667,-0.36067,0,-0.0821532,-0.536025,nan
364,60.214,1000,0.0599415,0.166667,0,0.254128,1.91108,0.028702,-0.00734164,1.27843,8.77915e-05,0.00850064,0.271751,7866.77,0.692692,0.869322,-0.1,0.02,407.371,4.47283e+06,0.185614,0.0685207,0.820699,0.00166822,-0.203195,nan,3.23063,nan,nan,nan,nan,-0.0406936,-0.076398,-0.0149386,0.009,-0.360149,0,-0.0764586,-0.533596,nan
365,60.3155,1000,0.0586132,0.166667,0,0.255236,1.8816,0.0274321,-0.00885385,1.27111,8.77915e-05,0.0158934,0.271582,7896.94,0.759161,0.796884,-0.1,0.02,408.929,4.48512e+06,0.220606,0.0725383,0.83744,0.00215947,-0.20368,nan,3.16463,nan,nan,nan,nan,-0.0387737,-0.0775934,-0.0146131,0.011,-0.358949,-0.00025,-0.0814435,-0.517293,nan
366,51.5973,1000,0.058882,0.166667,0,0.256528,1.9189,0.0260359,-0.00557324,1.26445,8.77915e-05,0.00938594,0.271506,9890.58,0.659165,0.583229,-0.1,0.02,410.173,4.49741e+06,0.222741,0.0791076,0.840219,0.00185024,-0.202153,nan,2.69813,nan,nan,nan,nan,-0.0330013,-0.0666734,-0.0120845,0.009125,-0.358477,0,-0.0829335,-0.51598,nan
367,56.1552,1000,0.0589699,0.208333,0,0.257143,1.92489,0.0266059,-0.00824349,1.26114,8.77915e-05,0.0162006,0.271462,7405.67,0.749908,0.909361,-0.1,0.02,411.835,4.5097e+06,0.225113,0.0658713,0.826125,0.00207905,-0.203411,nan,2.9724,nan,nan,nan,nan,-0.0365718,-0.0724506,-0.0135658,0.0068,-0.359965,0,-0.0789467,-0.52572,nan
368,46.8284,864.4,0.059253,0.166667,0.0416667,0.255509,1.91278,0.0262126,-0.00761928,1.25856,8.77915e-05,0.0121636,0.271413,7716.39,0.76452,0.827935,-0.1,0.02,413.429,4.52198e+06,0.208084,0.0599242,0.725023,0.00178177,-0.174182,nan,2.4324,nan,nan,nan,nan,-0.0304261,-0.0574874,-0.0114411,0.0068,-0.311676,0,-0.0691418,-0.43824,nan
369,60.2209,1000,0.0591752,0.0833333,0,0.256512,1.91123,0.031387,-0.00762689,1.25451,8.77915e-05,0.017788,0.271288,8639.99,0.724453,0.697771,-0.1,0.02,414.853,4.53427e+06,0.192998,0.0754671,0.836011,0.00238617,-0.202573,nan,3.19275,nan,nan,nan,nan,-0.0390735,-0.0697797,-0.0147767,0.00875,-0.360326,0,-0.0904483,-0.520338,nan
370,59.0293,1000,0.0597746,0.416667,0,0.257456,1.9271,0.0254134,-0.00768176,1.24789,8.77915e-05,0.00848662,0.271164,7658.3,0.795093,0.80944,-0.1,0.02,416.459,4.54656e+06,0.221945,0.0691991,0.842516,0.00193753,-0.202847,nan,3.0984,nan,nan,nan,nan,-0.0377063,-0.0728762,-0.0139056,0.0072,-0.357264,0,-0.0909085,-0.514226,nan
371,60.1077,1000,0.0597239,0.291667,0,0.255557,1.92646,0.0214728,-0.00638439,1.24194,8.77915e-05,0.0134547,0.271025,7709.77,0.807115,0.786707,-0.1,0.02,418.055,4.55885e+06,0.19022,0.0739783,0.839737,0.00208681,-0.203168,nan,3.19157,nan,nan,nan,nan,-0.0385001,-0.0766653,-0.0141707,0.00971429,-0.359593,-0.000285714,-0.0841095,-0.525432,nan
372,52.3759,904.6,0.0588201,0.166667,0.0416667,0.256956,1.91811,0.0388304,-0.00786149,1.23462,5.85277e-05,0.0228817,0.27089,8614.02,0.720329,0.706183,-0.1,0.02,419.492,4.57114e+06,0.169273,0.0652621,0.764767,0.00170043,-0.181043,nan,2.7519,nan,nan,nan,nan,-0.0335289,-0.0626285,-0.0112582,0.0079,-0.324896,-0.0006,-0.0739904,-0.454064,nan
373,43.4549,732.167,0.0595339,0.125,0.125,0.254491,1.92333,0.0378658,-0.00789776,1.23002,5.85277e-05,0.00807578,0.270855,7080.53,0.828868,0.906594,-0.1,0.02,421.23,4.58342e+06,0.15384,0.0518603,0.609835,0.00174972,-0.148683,nan,2.315,nan,nan,nan,nan,-0.0304151,-0.0589117,-0.0110772,0.00533333,-0.264054,-0.000166667,-0.0608965,-0.390668,nan
374,54.1279,1000,0.0608108,0.0833333,0,0.253953,1.90982,0.0438353,-0.00753943,1.2274,5.85277e-05,0.0127537,0.27079,7503.92,0.861089,0.776455,-0.1,0.02,422.869,4.59571e+06,0.210141,0.0660011,0.837737,0.00151692,-0.199247,nan,2.87775,nan,nan,nan,nan,-0.0363357,-0.0772626,-0.0119263,0.0055,-0.360409,0,-0.0841457,-0.522925,nan
375,54.773,917.7,0.058525,0.333333,0.0833333,0.250172,1.91451,0.0330376,-0.00712004,1.22403,5.85277e-05,0.0105342,0.270745,6860.36,0.866769,0.92439,-0.1,0.02,424.679,4.608e+06,0.200765,0.065661,0.767203,0.00189175,-0.186282,nan,2.886,nan,nan,nan,nan,-0.0360383,-0.0675344,-0.0134461,0.00795,-0.330056,-0.0004,-0.0792445,-0.477819,nan
376,60.6789,1000,0.0592304,0.166667,0,0.251323,1.91449,0.0263429,-0.00746704,1.22084,5.85277e-05,0.00689722,0.270641,7415.11,0.786783,0.870374,-0.1,0.02,426.339,4.62029e+06,0.249502,0.0641322,0.838941,0.00167559,-0.2004,nan,3.13688,nan,nan,nan,nan,-0.0374359,-0.0682937,-0.014356,0.00825,-0.357513,0,-0.0864093,-0.501024,nan
